district_id,theils_H_race,theils_H_frl,theils_race_cat,theils_frl_cat
2611600,0.08831232444806054,0.0811649467375988,mid-low,mid-low
2611610,0.014691818970219189,0.014872931240087508,low,low
0610680,0.003769101282072544,0.012425515522596603,low,low
0101170,0.0545948701339169,0.1118530685152634,mid-low,mid-low
1301710,0.008187674696564673,0.014150839122083932,low,low
4700960,0.014054038232938803,0.01582037735219861,low,low
1802610,0.017394371827548306,0.012962445919817659,low,low
4816500,0.017809909374688803,0.015941722658769485,low,low
2611670,0.0029564393527347667,0.0034606968931548488,low,low
0504980,0.020480431848539364,0,low,low
1711850,0.05503743605785131,0.04723937886266821,mid-low,low
2611700,0.05074400281567566,0.03480768158719604,mid-low,low
1908730,0.011397123550870107,0.0010842330429614569,low,low
2504050,0.024702463556759643,0.0419652507648089,low,low
2304890,0,0,low,low
0901080,0,0,low,low
4009570,0.01053704547816792,0.008167063127706832,low,low
3008470,0,0,low,low
4017020,0.0371994198328302,0.02175568141503106,low,low
1711880,0.03360925073030835,0.002451328251226836,low,low
2304895,0.04998708529023554,0.03675014578504842,low,low
4207540,0.02737744367138834,0.026715299045393142,low,low
3008670,0.014254687216029063,1.8927460645563744e-4,low,low
1711910,0,0,low,low
3904385,0.00638554359684114,NA,low,NA
3008700,0.07223880302712067,0.002473173298069461,mid-low,low
4816530,0.05612883659958799,0.10841465114169532,mid-low,mid-low
5302070,0.011918632240356332,8.248144522880825e-4,low,low
3608880,0.0041804647160941484,0.005889707856539887,low,low
2710140,0.0033921715395501617,0.0021425921176057086,low,low
0803270,0.010171307330440188,1.4033199491069479e-4,low,low
0407750,0.06463616535749578,0.10885139454579196,mid-low,mid-low
0500072,0.04100019641374476,0,low,low
2005400,0.044984636790411606,0.01844736209402847,low,low
2504080,0,0,low,low
5503270,0.012057631867648381,0.001376831057433808,low,low
3008730,0,0,low,low
3302580,0,0,low,low
1711980,0.01373849660137064,0.006911539941266727,low,low
3403660,0,0,low,low
3904386,0.0075445155966734,NA,low,NA
0610710,0,0,low,low
1801590,0.01631884675861394,0.02138418686507599,low,low
1803060,0.014103647738570006,0.03920195327929839,low,low
1301740,0.33595349273610575,0.1109095077028006,high,mid-low
0101140,0.19923464716555778,0.06453876452953312,mid-high,mid-low
4700990,0.024698130066902385,0.012507215022279994,low,low
1712000,0.045062305053743965,0.018467978844028083,low,low
4816570,0.0031174725171006024,0.02260698531686032,low,low
0610740,0.031434215443713845,0.06437936548840476,low,mid-low
0610770,0.0368654630341812,0.03840178364055033,low,low
4816620,0.03324400788496556,0.018780195220198546,low,low
3403690,0.001802894767549234,0.0017879659238166673,low,low
1712030,0.09569834840640648,0.00436376017216483,mid-low,low
0610860,0.011321685160210487,0.021846128650207252,low,low
2710170,0.0018058750613375461,6.511822743621043e-4,low,low
0610890,0.0425279641742064,0.02025631480629047,low,low
1712060,0.04084544945936813,0.015744667366833557,low,low
5503640,0.008796861605756425,0.014965513037036282,low,low
3608910,0.013868250494815115,0.007818822408427887,low,low
3904387,0.010223969974710872,NA,low,NA
1802660,0.015483609039550683,0.02291383660673714,low,low
3403720,0,0,low,low
3403750,0,0,low,low
4207530,0.00408192175511572,0.006343805489637258,low,low
0600039,0.027326360667189582,0.009560147246834863,low,low
4816650,0,0,low,low
4618120,0.013374887289523806,0.0040572941355893205,low,low
1000270,0.0028864823935685325,0.0039036317300429092,low,low
1802700,0.0065834628015822546,0.002689965922105811,low,low
0610980,0,0,low,low
3904388,0.018781740977163248,NA,low,NA
3403780,0.006076994127345905,0.002000676033518658,low,low
3415450,0.002632153679422577,9.282936643246069e-4,low,low
2905730,0.022587516612445818,0.038875705314246924,low,low
0803330,0.05162992066313692,0.020339285838666787,mid-low,low
2910620,0.058159639161461045,4.92695639120166e-4,mid-low,low
0200100,0.061948105605082175,NA,mid-low,NA
2611910,0.022940485677068075,0.030461272840665223,low,low
1908880,0,0,low,low
3403810,0.006823370742534762,0.006721507382985541,low,low
3500690,0.03991606343196067,0.5224529091691171,low,high
0101200,0.0071518883598699345,0.005590010240398621,low,low
0611040,0.015695751404091154,0.0017114048379368624,low,low
0200770,0.04363167463533706,NA,low,NA
4009720,0,0,low,low
1908910,0.007616391812808567,0.0014118315475827295,low,low
4816710,0.013055020321253014,0.05943111295650585,low,mid-low
5503660,0.005389013474637457,0.0018549528108057014,low,low
3403840,0.018320374402192967,0.006085321015602172,low,low
2504140,0.0066288115049538765,0.009178733814282108,low,low
2304900,NA,NA,NA,NA
2910710,0,0,low,low
3008860,0.12351771091652636,0,mid-low,low
3008850,0,NA,low,NA
4816740,0.07758601481428436,0.10528912699680827,mid-low,mid-low
4816770,0.014882281843060726,0.012912909043340285,low,low
1908940,0.014472247949825965,0.006860645718144433,low,low
3403870,0.009732786550492931,0.022057170671765366,low,low
4009750,0.014855397195781384,0.001981734503186851,low,low
3609030,0.011017304944531523,9.611744408225666e-4,low,low
3609060,0.05520943944520644,0.00378298402314127,mid-low,low
3403900,0.023516286715770992,0.006003777645043903,low,low
1712090,0.0030440920001098136,0.009691986878113184,low,low
0500049,0.011072686567060463,0.004311693962853802,low,low
2005460,0.03730841206526764,0.05916209634080087,low,mid-low
0901110,0.009236341191540279,0.0028151143466648436,low,low
5003480,0,0,low,low
0505170,9.588607723557712e-4,0,low,low
4207560,0.009356879893402345,0.02533331362064327,low,low
3302610,0.01732350170394707,0.017057569303333495,low,low
4207590,0.00416554463359379,4.7263693158427204e-4,low,low
3608850,0.011045463785493594,0.002041009245654136,low,low
0505190,0.0046823715643101735,0.008718127939695333,low,low
1908970,0.07000393947788269,0.12759546679673317,mid-low,mid-low
3500720,0.01728386517346809,0.02910931575013466,low,low
0611100,0,0,low,low
0611110,0.11002328200450735,0.10191432919473378,mid-low,mid-low
3105910,0.04642658250740031,0.008787310847284987,low,low
3008880,0.053036630304480505,0.01878931148194933,mid-low,low
1200420,0.013100254029970115,0.016177657174913904,low,low
2910500,0.0108475540900709,0.01722783882452598,low,low
2801320,0.10913998766666456,0.011819940388578885,mid-low,low
1712150,0,0,low,low
4816860,0.029047979453230358,0.032969163030682605,low,low
2200510,0.20889138279376865,0.11837494279197654,mid-high,mid-low
2611970,0.08014672296731809,0.03132456179977418,mid-low,low
4816890,0.045639372081934415,0.004328957721008517,low,low
2710230,0.013898199728267089,0.015720352214545572,low,low
2601103,0.5555904804420733,0.08646018848966662,high,mid-low
4678300,0.09325920490761955,0.008872926505542122,mid-low,low
4600036,0.04139661368091606,0.012853476472976497,low,low
4816920,0.025202412923065368,5.863252169443076e-5,low,low
3805040,0.022277581294785347,0.01422831679540945,low,low
4816950,0.005958931366768493,0.017446840202952566,low,low
4816980,0,0,low,low
4009780,0.049417795546383834,0.02092760429581911,low,low
4009810,0.006724745964117899,0.009301347458685874,low,low
4817010,0.013096298414897763,0.012682468879004457,low,low
2611550,0.004493740030087448,3.4991517669607006e-4,low,low
0500001,0.011704235352511267,0.005569578990293027,low,low
2005520,0.00726348055194716,0.009203643435287914,low,low
2612030,0.024114153718408013,0.0013503742095203673,low,low
3500750,0.009455167523463913,0,low,low
2910770,0.016541499597122575,0.006996254922108586,low,low
0611130,0,0,low,low
1909060,0.11847329264672818,7.061999750309736e-4,mid-low,low
1712210,0.010307764602586304,0.002383731339285835,low,low
2910800,0.023377991464062928,0.013951803097322765,low,low
4104170,0,NA,low,NA
4009870,0.021646322370885505,0.02230361120287827,low,low
4817040,0.004999936240446391,0.012105077453062255,low,low
5101140,0.0350687585994928,0.1064394472635356,low,mid-low
3800038,0.017704472657764026,0.023596466148823665,low,low
4817070,0.025950063008441163,0.03782646618131258,low,low
4009910,0.003229501080434937,0.0026414738117532923,low,low
4701020,0.03610556322355568,0.017529650037579888,low,low
5302130,0.004035531160263828,0.002393133348410789,low,low
0505340,0.01445546947855723,0.012026480970328624,low,low
1712240,0.011922338264222595,7.746063996858232e-4,low,low
1600900,0,0,low,low
2005550,0.003670229907872942,8.55023461915267e-4,low,low
2504200,0.00809136335203137,0.0028256076022843816,low,low
1909120,0.008487468749529289,5.079220668556445e-4,low,low
3100125,0.02409366633161547,0.015069453661883198,low,low
4817100,0.014480078241643006,0.013050423720506932,low,low
0200120,0.0044472622616433324,NA,low,NA
4501950,0.005872621289787392,0.019832990745576116,low,low
4501920,0.056982975176656646,0,mid-low,low
3008910,0.008495845120708913,3.57993411127231e-6,low,low
2710260,0.012758958876955493,0.0068112062633710665,low,low
4817130,0,0,low,low
4817160,0.01599606904722471,1.0144333156802527e-4,low,low
0600065,0.025682952912648844,0.012011387549022225,low,low
5101170,0.02719160554797643,0.04333500344820887,low,low
1741010,0.010601054387393165,0.001661694631199201,low,low
1100030,0.31257878799926403,0.2432206554901174,high,mid-high
3805160,0.011816715239709265,1.1033832118507916e-4,low,low
3009000,0,NA,low,NA
4817190,0,0,low,low
1200450,0.034449404824328504,0.018503862796591525,low,low
5302160,0,0,low,low
3009030,0.028302324063646387,0.0023751065669636,low,low
2910830,0.00680598628897883,0.007287462183277603,low,low
0611280,0.0200017006066187,0.01912356802752883,low,low
1712330,0.008323151211741642,0.009966976304846591,low,low
3609120,0.0027721282010280245,0.01161712993019446,low,low
4817280,0,0,low,low
5400270,0.032097187051384354,0.0076883883054058005,low,low
2005580,0.04155622756750683,0.029028884485563206,low,low
1301770,0.01294268496480083,0.0066333166518789816,low,low
5507260,0.020048520055786976,0.008830556454679504,low,low
5503690,0.01669819103200464,8.104406662902646e-4,low,low
3009120,0.08838781304461214,0.02434072395467622,mid-low,low
4619170,0.20280941283627985,0.04162896501033855,mid-high,low
3600001,4.8443151967779175e-4,0.004127360976748825,low,low
2626940,0,0,low,low
0803420,0.01594197010006729,0.004263497585650616,low,low
0803390,0.009565882169243074,6.860007790570069e-5,low,low
1712450,0.05528882008354007,0.1881041573128963,mid-low,mid-high
1712420,0.0447934030426475,0.09590424947087355,low,mid-low
4207650,0.005294409017398688,0.002032148862399875,low,low
1712480,0.07723915110657294,0.012076093905770486,mid-low,low
2910920,0.016847035978231215,5.015276765002088e-4,low,low
2000348,0.019227016751039838,1.4583698814772783e-4,low,low
3100121,0.03747032938342289,1.1365064605028424e-4,low,low
4817390,0.11565425517587873,0.0580008252055662,mid-low,mid-low
1712510,0.039875940817464005,0.0010131107900405833,low,low
1301800,0.0036000487077089706,0.02286717966554069,low,low
3500790,0.020848942337324913,0.007330119411900051,low,low
2910950,0.11018120845791653,6.127887865232226e-4,mid-low,low
4502010,0.038697893976915025,0.07716822607250616,low,mid-low
4500002,0.011826580335639731,0,low,low
2400300,0.14998967698162058,0,mid-low,low
3169840,0.008292453881514195,2.3007165466654546e-4,low,low
0600033,0.015534252528710192,8.571087260550955e-4,low,low
4817400,0,0,low,low
0101230,0.0832058839213269,0.11238462355114363,mid-low,mid-low
0402490,0,NA,low,NA
4104290,0,NA,low,NA
1301830,0.08957280318252749,0.046239749008508045,mid-low,low
2504230,0.013345928756912945,0.0013895507203983961,low,low
0611430,0,0,low,low
3100165,0.009820108312085435,0.0015530658088205825,low,low
1301860,0.0920167204142083,0.03682033390841133,mid-low,low
3200090,0.024826354790286394,0.020685379239851195,low,low
0803450,0.06990503207539478,0.1528398382286679,mid-low,mid-high
4103960,0,0,low,low
4110710,0.014417498389614796,0.040629714090275756,low,low
4619410,0.0032901277346809718,0.00818892310385902,low,low
0402530,0.056972718541390514,0.06155753304438507,mid-low,mid-low
4817460,0,0,low,low
2005610,0.031083332220823077,0.007037694607808992,low,low
2504260,0,0,low,low
4010050,0.014932477698748477,0.009179763624383117,low,low
5503750,0,0,low,low
4207680,0.011036016620820002,0.0037820926025799767,low,low
3904389,0.015872786155436976,NA,low,NA
3403930,0.012163456814310702,0.0033889319707327654,low,low
3302640,0.011126494931099384,0.03135627101305337,low,low
0505430,0.03466588432643291,0.010504357294817702,low,low
3609210,0.00716833178191259,0.004873681962596124,low,low
2711010,0.0221710579129706,6.421446958573056e-4,low,low
2504290,0.0022349387514043737,1.1278342341404695e-4,low,low
2612150,0.04883590639597853,0.054941616974946136,low,mid-low
3403960,0,0,low,low
1712540,0.0421141422129137,0.05203616657582658,low,mid-low
0611460,0.012863685084159379,0.012631775599793737,low,low
4207710,0.057152934362986754,0.023224219269336436,mid-low,low
3609240,0,0,low,low
2504320,0.008220228783665066,0.018170371671870474,low,low
3800029,0,0,low,low
3805340,0.02628636493270193,5.847829640221417e-6,low,low
3302670,8.349957201316525e-4,0.003416807512344142,low,low
0505470,0.002314248082091687,0,low,low
2305160,NA,NA,NA,NA
4104380,0,0,low,low
2911070,0.01594535469034278,4.477992130733934e-4,low,low
4800008,0.011195813494469046,0.05170252969649619,low,mid-low
4817550,0,0,low,low
4010170,0.01743919848401472,0.0021104317165219454,low,low
5503810,0.027594308934216712,0.00947436676638571,low,low
3009180,0.006137425403547072,0.04697943919508112,low,low
3009210,0,0,low,low
4010200,0.01983238457777093,0.006339572841377643,low,low
0611490,0.016530322499843365,0.033720605414573876,low,low
3609330,0.015220915729593096,0.009109997790537384,low,low
2612240,0.01217838536231469,0.045391574574719866,low,low
1712760,0.008161350361935266,0.003100788915535703,low,low
3609360,0.01132991241526733,0.002651228230515738,low,low
0611520,0.05767574466323563,0.06275101675882663,mid-low,mid-low
1301870,0.008203594633371742,0.015300888348436443,low,low
3904702,0.05870900890249985,NA,mid-low,NA
4817580,0.0065838863826317906,0.01249709032957955,low,low
0600019,0.05987544659303741,0.044215313424213386,mid-low,low
4207830,0.015830117744031837,0.028008086953106814,low,low
1909480,0.07819631209858553,0.08675984145085805,mid-low,mid-low
4900240,0.04762613088563329,0.028399253005339915,low,low
0611550,0,0,low,low
2504360,0.014049379154066635,0.013250876283417395,low,low
4104410,0,0,low,low
4010260,0.01738558022167903,0.038385395716728984,low,low
3500810,0.02626360558002752,0,low,low
2711040,0.07894157875388404,0.16374826137171636,mid-low,mid-high
4817610,0.042257611350997336,0.04589924480280761,low,low
0505500,0.015976658499796296,0,low,low
3403990,0.007005974276694482,0.004394341541295723,low,low
3302760,0,0,low,low
4010290,0.019243923523317198,0.08485854068413419,low,mid-low
0402600,0.007163102601245292,0.001400213584596849,low,low
4817640,0.024647188244492267,0.021522725168410473,low,low
3609390,0.0159960091769963,7.110678175910673e-4,low,low
2612300,0.006723836435603704,0.009945423129119795,low,low
3100077,0.01965985404224987,0.0033372551997844554,low,low
1802800,0.010017104212841271,0.013523906509572275,low,low
3404020,0.004706059411040962,2.6711273198949973e-4,low,low
0611610,0.011296158415182096,9.697656371671677e-5,low,low
1909540,0.027519099503505468,9.907555771184926e-4,low,low
3609420,0.006589017324996197,0.02135303815052387,low,low
2914250,0.009802378599481775,0.0085961938210806655,low,low
1712700,0.037695104559182575,0.026700376915214496,low,low
4207980,0.0013386442600226637,0.004554172178065284,low,low
3805460,0.03166145808137585,0,low,low
0611670,0,0,low,low
0611700,NA,0,NA,low
1713940,0.05688906905496928,0.020265024376850956,mid-low,low
3701200,0.09297203321664266,0.04941077052237016,mid-low,low
4619450,0.04191991370618406,0,low,low
3009330,0,0,low,low
4208010,0,0,low,low
2612330,0.058544461023759015,0.014226703836875468,mid-low,low
