district_id,school,enroll_d,frl_enroll_d,pct_frl
0601486,1,290,214,0.738
0601487,1,436,401,0.92
0601488,1,2988,814,0.272
0601489,1,264,26,0.098
0601490,1,721,153,0.212
0601491,1,316,217,0.687
0601493,1,271,183,0.675
0601494,1,418,326,0.78
0601495,1,204,124,0.608
0601496,1,256,224,0.875
0601497,1,143,82,0.573
0601498,1,188,162,0.862
0601499,1,212,47,0.222
0601500,1,1555,1248,0.803
0601501,1,42,17,0.405
0601502,1,1124,921,0.819
0601503,1,416,175,0.421
0601505,1,527,246,0.467
0601507,1,639,437,0.684
0601508,1,651,172,0.264
0601509,1,330,223,0.676
0601511,1,231,23,0.1
0601512,1,538,194,0.361
0601513,1,742,344,0.464
0601514,1,227,113,0.498
0601515,1,394,150,0.381
0601516,1,258,138,0.535
0601517,1,853,419,0.491
0601519,1,1095,548,0.5
0601520,1,200,153,0.765
0601521,1,65,62,0.954
0601522,1,327,193,0.59
0601523,1,722,340,0.471
0601524,1,320,288,0.9
0601526,1,295,274,0.929
0601527,1,404,349,0.864
0601528,1,157,105,0.669
0601529,1,369,325,0.881
0601530,1,300,258,0.86
0601531,1,79,65,0.823
0601532,1,530,498,0.94
0601533,1,207,180,0.87
0601534,1,296,261,0.882
0601535,1,95,46,0.484
0601536,1,330,266,0.806
0601537,1,589,412,0.699
0601538,1,446,245,0.549
0601540,1,350,326,0.931
0601541,1,355,202,0.569
0601542,1,461,437,0.948
0601543,1,313,186,0.594
0601544,1,1048,970,0.926
0601545,1,583,453,0.777
0601546,1,101,80,0.792
0601547,1,496,350,0.706
0601548,1,820,463,0.565
0601549,1,91,48,0.527
0601550,1,446,166,0.372
0601551,1,479,219,0.457
0601552,1,561,359,0.64
0601553,1,499,447,0.896
0601554,1,414,174,0.42
0601555,1,94,32,0.34
0601556,1,288,146,0.507
0601557,1,329,296,0.9
0601558,1,1042,756,0.726
0601559,1,82,60,0.732
0601560,1,1558,368,0.236
0601561,1,412,312,0.757
0601562,1,266,138,0.519
0601563,1,81,43,0.531
0601564,1,717,619,0.863
0601565,1,324,274,0.846
0601567,1,426,133,0.312
0601568,1,471,429,0.911
0601569,1,251,91,0.363
0601570,1,453,97,0.214
0601571,1,88,84,0.955
0601573,1,354,351,0.992
0601574,1,128,94,0.734
0601575,1,259,253,0.977
0601576,1,357,335,0.938
0601577,1,507,415,0.819
0601578,1,1613,1060,0.657
0601579,1,441,264,0.599
0601580,1,508,260,0.512
0601581,1,175,93,0.531
0601582,1,833,551,0.661
0601583,1,71,35,0.493
0601584,1,312,280,0.897
0601585,1,255,243,0.953
0601586,1,287,105,0.366
0601587,1,262,72,0.275
0601588,1,456,438,0.961
0601589,1,426,364,0.854
0601590,1,4486,1866,0.416
0601591,1,537,43,0.08
0601592,1,816,305,0.374
0601593,1,49,43,0.878
0601594,1,783,747,0.954
0601595,1,230,117,0.509
0601596,1,3093,2519,0.814
0601597,1,560,417,0.745
0601598,1,207,160,0.773
0601599,1,526,340,0.646
0601600,1,519,301,0.58
0601601,1,189,166,0.878
0601602,1,198,82,0.414
0601603,1,183,173,0.945
0601604,1,597,401,0.672
0601605,1,385,22,0.057
0601606,1,120,97,0.808
0601607,1,252,215,0.853
0601609,1,334,248,0.743
0601610,1,127,72,0.567
0601611,1,206,152,0.738
0601612,1,227,198,0.872
0601613,1,341,270,0.792
0601614,1,411,277,0.674
0601616,1,1252,883,0.705
0601617,1,572,521,0.911
0601619,1,427,329,0.77
0601620,29,18848,10581,0.561
0601621,1,464,326,0.703
0601622,1,330,155,0.47
0601624,1,900,829,0.921
0601625,1,2004,1649,0.823
0601626,1,310,281,0.906
0601627,1,472,125,0.265
0601628,1,1016,655,0.645
0601629,1,3122,1019,0.326
0601630,1,392,333,0.849
0601631,1,213,37,0.174
0601632,1,142,114,0.803
0601633,1,225,213,0.947
0601635,1,150,134,0.893
0601636,1,495,394,0.796
0601637,1,516,388,0.752
0601638,1,392,130,0.332
0601639,1,151,105,0.695
0601640,1,176,146,0.83
0601641,1,269,198,0.736
0601642,1,370,211,0.57
0601644,1,50,47,0.94
0601645,1,910,192,0.211
0601647,1,826,496,0.6
0601648,1,459,114,0.248
0601649,1,508,475,0.935
0601650,5,5429,394,0.073
0601652,1,327,251,0.768
0601653,1,1386,363,0.262
0601654,1,413,395,0.956
0601656,1,614,447,0.728
0601657,1,609,585,0.961
0601658,1,312,296,0.949
0601660,1,1306,507,0.388
0601661,1,96,63,0.656
0601662,1,403,108,0.268
0601664,1,356,98,0.275
0601665,1,565,135,0.239
0601666,1,624,553,0.886
0601667,1,555,505,0.91
0601668,1,266,151,0.568
0601669,1,278,83,0.299
0601670,1,484,291,0.601
0601671,1,521,262,0.503
0601672,1,690,104,0.151
0601674,1,106,16,0.151
0601677,1,1444,1306,0.904
0601678,1,109,94,0.862
0601679,1,511,485,0.949
0601680,1,562,131,0.233
0601681,1,194,149,0.768
0601682,1,331,118,0.356
0601683,1,694,633,0.912
0601684,1,372,157,0.422
0601685,1,326,145,0.445
0601686,1,516,239,0.463
0601687,1,304,298,0.98
0601688,1,175,45,0.257
0601689,1,113,62,0.549
0601690,1,374,304,0.813
0601691,1,202,177,0.876
0601693,1,467,433,0.927
0601694,1,405,373,0.921
0601695,1,1249,593,0.475
0601696,1,459,387,0.843
0601697,1,131,82,0.626
0601698,1,529,113,0.214
0601699,1,393,376,0.957
0601700,1,123,120,0.976
0601701,1,1430,708,0.495
0601702,1,328,230,0.701
0601703,1,538,379,0.704
0601704,1,496,221,0.446
0601705,1,1347,750,0.557
0601706,1,742,610,0.822
0601707,1,574,505,0.88
0601708,1,350,324,0.926
0601709,1,410,370,0.902
0601710,15,7806,5993,0.768
0601711,1,238,220,0.924
0601712,1,95,68,0.716
0601713,1,47,23,0.489
0601714,1,336,251,0.747
0601715,1,634,523,0.825
0601716,1,6152,4463,0.725
0601718,1,516,339,0.657
0601719,1,441,219,0.497
0601721,1,108,94,0.87
0601722,1,513,295,0.575
0601723,1,342,314,0.918
0601724,1,152,71,0.467
0601725,1,355,326,0.918
0601726,1,886,630,0.711
0601728,1,1067,885,0.829
0601729,1,608,429,0.706
0601730,1,1735,712,0.41
0601731,1,403,353,0.876
0601732,1,770,739,0.96
0601733,1,2307,1905,0.826
0601734,1,470,207,0.44
0601735,1,178,72,0.404
0601736,1,283,234,0.827
0601737,1,424,254,0.599
0601738,1,621,356,0.573
0601740,1,2486,933,0.375
0601741,1,685,588,0.858
0601742,1,325,257,0.791
0601743,1,2155,716,0.332
0601744,1,211,148,0.701
0601745,1,330,242,0.733
0601746,1,360,248,0.689
0601747,1,145,70,0.483
0601748,1,262,213,0.813
0601751,1,186,166,0.892
0601752,1,63,33,0.524
0601753,1,501,166,0.331
0601754,1,519,450,0.867
0601755,1,669,571,0.854
0601756,1,1019,308,0.302
0601757,1,118,25,0.212
0601758,1,936,564,0.603
0601759,1,992,240,0.242
0601760,1,314,300,0.955
0601761,1,291,216,0.742
0601762,1,543,242,0.446
0601763,1,1246,268,0.215
0601764,1,571,461,0.807
0601765,1,779,467,0.599
0601766,1,505,338,0.669
0601767,1,432,276,0.639
0601768,1,375,147,0.392
0601769,1,387,195,0.504
0601770,15,8680,2011,0.232
0601771,1,392,292,0.745
0601773,1,311,136,0.437
0601775,1,425,359,0.845
0601776,1,541,101,0.187
0601777,1,472,291,0.617
0601778,1,411,277,0.674
0601779,1,903,302,0.334
0601780,1,438,184,0.42
0601781,1,537,476,0.886
0601782,1,479,351,0.733
0601783,1,352,217,0.616
0601784,1,705,602,0.854
0601785,1,433,390,0.901
0601786,1,614,451,0.735
0601787,1,211,61,0.289
0601788,1,1287,1049,0.815
0601789,1,533,504,0.946
0601790,1,850,451,0.531
0601791,1,433,403,0.931
0601792,1,479,215,0.449
0601793,1,308,255,0.828
0601794,1,819,622,0.759
0601795,1,278,254,0.914
0601796,1,271,179,0.661
0601797,1,324,242,0.747
0601798,1,530,489,0.923
0601799,1,476,389,0.817
0601800,1,332,131,0.395
0601801,1,801,429,0.536
0601802,1,1125,568,0.505
0601803,1,57,18,0.316
0601804,1,394,371,0.942
0601805,1,3719,2427,0.653
0601806,1,293,125,0.427
0601808,1,324,120,0.37
0601809,1,435,184,0.423
0601810,1,1557,1021,0.656
0601811,1,253,94,0.372
0601812,1,88,26,0.295
0601813,1,159,17,0.107
0601814,1,106,31,0.292
0601815,1,596,240,0.403
0601816,1,349,92,0.264
0601817,1,399,342,0.857
0601818,1,420,174,0.414
0601820,1,136,61,0.449
0601821,1,410,357,0.871
0601822,1,194,76,0.392
0601823,1,1329,542,0.408
0601824,1,484,395,0.816
0601825,1,93,65,0.699
0601826,1,602,347,0.576
0601827,1,339,222,0.655
0601828,1,538,422,0.784
0601829,1,555,283,0.51
0601830,1,557,300,0.539
0601831,1,540,212,0.393
0601832,1,615,71,0.115
0601833,1,407,369,0.907
0601834,1,487,87,0.179
0601835,1,1028,896,0.872
0601837,1,600,545,0.908
0601838,1,2156,1012,0.469
0601839,1,321,80,0.249
0601840,1,139,79,0.568
0601841,1,240,121,0.504
0601842,1,370,11,0.03
0601843,1,859,360,0.419
0601844,1,1041,189,0.182
0601845,1,105,61,0.581
0601846,1,599,464,0.775
0601847,1,315,226,0.717
0601848,1,524,387,0.739
0601849,1,429,416,0.97
0601850,1,975,667,0.684
0601851,1,4868,2173,0.446
0601852,1,222,149,0.671
0601853,1,480,400,0.833
0601854,1,1074,917,0.854
0601855,1,187,95,0.508
0601856,1,110,77,0.7
0601857,1,559,502,0.898
0601858,1,181,177,0.978
0601859,1,233,151,0.648
0601860,5,3503,935,0.267
0601861,1,296,122,0.412
0601862,1,371,283,0.763
0601863,1,289,147,0.509
0601864,1,191,188,0.984
0601865,1,461,401,0.87
0601866,1,320,292,0.912
0601867,1,551,546,0.991
0601868,1,138,41,0.297
0601869,1,209,183,0.876
0601870,1,808,678,0.839
0601871,1,339,310,0.914
0601872,1,340,210,0.618
0601873,1,179,162,0.905
0601875,1,163,93,0.571
0601876,1,1414,985,0.697
0601877,1,132,106,0.803
0601878,1,341,146,0.428
0601879,1,391,48,0.123
0601880,1,643,406,0.631
0601881,1,440,408,0.927
0601882,1,144,67,0.465
0601883,1,558,522,0.935
0601884,1,592,406,0.686
0601885,1,247,225,0.911
0601886,1,378,259,0.685
0601887,1,535,193,0.361
0601888,1,370,91,0.246
0601889,1,459,440,0.959
0601890,1,113,36,0.319
0601891,1,391,149,0.381
0601892,1,577,335,0.581
0601893,1,429,248,0.578
0601894,1,1161,519,0.447
0601895,1,110,55,0.5
0601896,1,1421,533,0.375
0601897,1,959,576,0.601
0601898,1,3031,2947,0.972
0601899,1,614,604,0.984
0601900,1,520,450,0.865
0601901,1,343,203,0.592
0601902,1,3624,1152,0.318
0601903,1,151,87,0.576
0601904,1,1609,590,0.367
0601905,1,280,243,0.868
0601906,1,361,313,0.867
0601907,1,434,381,0.878
0601908,1,344,110,0.32
0601909,1,327,230,0.703
0601911,1,1456,572,0.393
0601912,1,517,357,0.691
0601913,1,649,50,0.077
0601914,1,982,166,0.169
0601915,1,463,109,0.235
0601916,1,107,57,0.533
0601917,1,414,97,0.234
0601918,1,205,197,0.961
0601919,1,167,143,0.856
0601920,1,1039,870,0.837
0601921,1,235,174,0.74
0601922,1,174,68,0.391
0601923,1,414,411,0.993
0601924,1,295,150,0.508
0601925,1,256,211,0.824
0601926,1,484,416,0.86
0601927,1,309,176,0.57
0601928,1,384,345,0.898
0601929,1,238,43,0.181
0601931,1,168,82,0.488
0601932,1,422,348,0.825
0601933,1,386,83,0.215
0601934,1,623,607,0.974
0601935,1,536,396,0.739
0601936,1,261,37,0.142
0601937,1,531,472,0.889
0601938,1,297,37,0.125
0601939,1,255,243,0.953
0601940,1,282,181,0.642
0601941,1,101,70,0.693
0601942,1,163,29,0.178
0601943,1,402,108,0.269
0601944,1,498,461,0.926
0601945,1,2309,1947,0.843
0601946,1,454,404,0.89
0601947,1,92,68,0.739
0601948,1,237,145,0.612
0601950,12,7851,7208,0.918
0601952,1,537,518,0.965
0601953,1,263,57,0.217
0601954,1,240,100,0.417
0601955,1,542,341,0.629
0601956,1,488,259,0.531
0601957,1,393,342,0.87
0601958,1,289,284,0.983
0601959,1,991,799,0.806
0601960,1,454,446,0.982
0601961,1,4492,1712,0.381
0601962,1,870,123,0.141
0601963,1,1548,945,0.61
0601964,1,1413,1041,0.737
0601965,1,225,177,0.787
0601966,1,111,46,0.414
0601967,1,436,404,0.927
0601968,1,379,340,0.897
0601969,1,996,144,0.145
0601970,1,238,211,0.887
0601971,1,544,297,0.546
0601972,1,211,79,0.374
0601973,1,545,250,0.459
0601974,1,154,112,0.727
0601975,1,1519,509,0.335
0601976,1,487,75,0.154
0601977,1,561,395,0.704
0601978,1,269,37,0.138
0601979,1,389,109,0.28
0601980,1,80,76,0.95
0601982,1,75,17,0.227
0601983,1,34,5,0.147
0601986,1,1313,234,0.178
0601988,1,202,98,0.485
0601989,1,60,56,0.933
0601990,1,2814,1700,0.604
0601991,1,521,207,0.397
0601992,1,237,122,0.515
0601993,1,403,279,0.692
0601995,1,219,74,0.338
0601996,1,261,209,0.801
0601997,1,85,67,0.788
0601998,1,87,13,0.149
0601999,1,86,69,0.802
0602000,1,508,465,0.915
0602001,1,761,315,0.414
0602002,1,258,30,0.116
0602003,1,1896,390,0.206
0602004,1,481,308,0.64
0602005,1,213,82,0.385
0602006,1,143,50,0.35
0602007,1,168,118,0.702
0602008,1,70,33,0.471
0602009,1,593,238,0.401
0602010,2,353,297,0.841
0602011,1,685,302,0.441
0602012,1,525,176,0.335
0602013,1,672,156,0.232
0602014,1,201,60,0.299
0602015,1,311,288,0.926
0602016,1,100,62,0.62
0602017,1,515,435,0.845
0602018,1,414,363,0.877
0602019,1,15,12,0.8
0602020,1,514,468,0.911
0602021,1,176,72,0.409
0602022,1,563,48,0.085
0602023,1,351,314,0.895
0602024,1,88,64,0.727
0602025,1,645,449,0.696
0602026,1,593,332,0.56
0602027,1,203,55,0.271
0602030,1,816,703,0.862
0602032,1,79,71,0.899
0602034,1,522,374,0.716
0602035,1,478,217,0.454
0602036,1,397,176,0.443
0602037,1,234,116,0.496
0602038,1,304,203,0.668
0602039,1,478,350,0.732
0602040,1,240,140,0.583
0602041,1,551,517,0.938
0602042,1,202,127,0.629
0602043,1,361,247,0.684
0602044,1,530,322,0.608
0602045,1,338,289,0.855
0602046,1,546,355,0.65
0602047,1,536,374,0.698
0602048,1,68,62,0.912
0602049,1,376,128,0.34
0602050,1,430,193,0.449
0602051,1,806,445,0.552
0602052,1,661,613,0.927
0602053,1,256,40,0.156
0602054,1,641,392,0.612
0602055,1,202,101,0.5
0602056,1,288,273,0.948
0602057,1,310,131,0.423
0602058,1,99,49,0.495
0602059,1,395,306,0.775
0602060,1,736,539,0.732
0602061,1,624,255,0.409
0602062,1,6547,2568,0.392
0602063,1,167,115,0.689
0602064,1,336,240,0.714
0602065,1,266,223,0.838
0602068,1,532,62,0.117
0602069,1,568,278,0.489
0602070,2,61,38,0.623
0602071,1,1449,806,0.556
0602072,1,457,315,0.689
0602073,1,323,104,0.322
0602074,1,358,62,0.173
0602075,1,1267,685,0.541
0602076,1,515,395,0.767
0602077,1,695,638,0.918
0602078,1,439,436,0.993
0602079,1,356,319,0.896
0602080,1,513,94,0.183
0602081,1,1539,1101,0.715
0602082,1,208,203,0.976
0602083,1,480,395,0.823
0602084,1,1071,202,0.189
0602085,1,256,222,0.867
0602087,1,571,326,0.571
0602088,1,366,161,0.44
0602089,1,6444,3636,0.564
0602090,1,107,88,0.822
0602091,1,784,625,0.797
0602092,1,1287,1251,0.972
0602093,1,344,274,0.797
0602094,1,563,453,0.805
0602095,1,379,248,0.654
0602096,1,440,432,0.982
0602097,1,447,222,0.497
0602098,1,1945,1090,0.56
0602099,1,163,82,0.503
0602100,5,1539,480,0.312
0602101,1,1507,303,0.201
0602102,1,308,291,0.945
0602103,1,232,121,0.522
0602104,1,321,73,0.227
0602105,1,290,256,0.883
0602106,1,215,52,0.242
0602108,1,2468,1769,0.717
0602109,1,464,435,0.938
0602110,1,216,80,0.37
0602111,1,278,252,0.906
0602112,1,233,181,0.777
0602113,1,101,39,0.386
0602115,1,407,355,0.872
0602116,1,202,173,0.856
0602117,1,1192,565,0.474
0602118,1,2352,606,0.258
0602119,1,505,435,0.861
0602120,1,482,237,0.492
0602121,1,276,171,0.62
0602122,1,393,209,0.532
0602123,1,429,356,0.83
0602124,1,248,122,0.492
0602126,1,554,487,0.879
0602127,1,171,87,0.509
0602128,1,350,320,0.914
0602129,1,191,83,0.435
0602130,1,414,373,0.901
0602131,1,452,384,0.85
0602132,1,98,71,0.724
0602133,1,94,43,0.457
0602134,1,73,19,0.26
0602135,1,239,219,0.916
0602136,1,1789,1024,0.572
0602137,1,827,222,0.268
0602138,1,229,176,0.769
0602140,1,560,525,0.938
0602142,1,569,480,0.844
0602143,1,437,251,0.574
0602144,1,412,376,0.913
0602145,1,384,349,0.909
0602147,1,303,179,0.591
0602148,1,853,785,0.92
0602149,1,92,40,0.435
0602150,1,201,104,0.517
0602152,1,660,455,0.689
0602153,1,615,545,0.886
0602154,1,388,353,0.91
0602155,1,435,98,0.225
0602156,1,315,69,0.219
0602157,1,288,156,0.542
0602159,1,514,124,0.241
0602160,10,5560,1859,0.334
0602161,1,261,54,0.207
0602162,1,648,428,0.66
0602163,1,57,43,0.754
0602164,1,168,140,0.833
0602165,1,548,298,0.544
0602166,1,289,242,0.837
0602167,1,254,240,0.945
0602168,1,234,127,0.543
0602169,1,677,168,0.248
0602170,1,980,464,0.473
0602171,1,202,127,0.629
0602172,1,258,221,0.857
0602173,1,1144,841,0.735
0602174,1,322,118,0.366
0602175,1,888,239,0.269
0602176,1,1003,931,0.928
0602177,1,271,153,0.565
0602178,1,388,107,0.276
0602179,1,278,137,0.493
0602180,1,698,620,0.888
0602181,1,266,73,0.274
0602182,1,813,724,0.891
0602183,1,249,131,0.526
0602184,1,356,249,0.699
0602185,1,331,321,0.97
0602186,1,555,281,0.506
0602187,1,295,265,0.898
0602188,1,9,6,0.667
0602189,1,214,189,0.883
0602190,1,369,330,0.894
0602191,1,400,336,0.84
0602192,1,563,202,0.359
0602193,1,445,149,0.335
0602194,1,417,325,0.779
0602195,1,244,10,0.041
0602196,1,328,315,0.96
0602197,1,172,30,0.174
0602199,1,328,262,0.799
0602200,1,232,66,0.284
0602201,1,244,42,0.172
0602202,1,416,400,0.962
0602203,1,167,89,0.533
0602204,1,128,28,0.219
0602205,1,83,79,0.952
0602206,1,5675,2353,0.415
0602207,1,598,282,0.472
0602208,1,246,151,0.614
0602209,1,665,568,0.854
0602210,1,320,88,0.275
0602211,1,2462,1405,0.571
0602212,1,483,375,0.776
0602213,1,775,151,0.195
0602214,1,137,75,0.547
0602215,1,209,165,0.789
0602216,1,266,42,0.158
0602217,1,208,163,0.784
0602218,1,273,242,0.886
0602219,1,580,557,0.96
0602220,1,514,437,0.85
0602221,1,388,319,0.822
0602222,1,371,96,0.259
0602225,1,75,18,0.24
0602226,1,547,106,0.194
0602227,1,446,269,0.603
0602228,1,303,292,0.964
0602229,1,322,245,0.761
0602230,1,774,689,0.89
0602231,1,206,196,0.951
0602232,1,345,117,0.339
0602233,1,716,229,0.32
0602234,1,210,68,0.324
0602235,1,613,583,0.951
0602236,1,467,361,0.773
0602237,1,579,488,0.843
0602238,1,488,175,0.359
0602239,1,136,46,0.338
0602240,1,411,311,0.757
0602241,1,415,223,0.537
0602242,1,607,501,0.825
0602243,1,257,41,0.16
0602244,1,811,245,0.302
0602245,1,593,394,0.664
0602246,1,136,55,0.404
0602247,1,90,49,0.544
0602248,1,106,72,0.679
0602249,1,296,261,0.882
0602250,1,90,37,0.411
0602251,1,435,328,0.754
0602252,1,438,138,0.315
0602253,1,217,82,0.378
0602254,1,280,215,0.768
0602255,1,199,135,0.678
0602256,1,127,93,0.732
0602257,1,625,608,0.973
0602258,1,1821,454,0.249
0602259,1,452,298,0.659
0602260,1,203,71,0.35
0602261,1,1571,539,0.343
0602262,1,346,300,0.867
0602263,1,268,261,0.974
0602264,1,842,696,0.827
0602265,1,197,183,0.929
0602266,1,974,891,0.915
0602267,1,86,41,0.477
0602268,1,1168,101,0.086
0602269,1,403,123,0.305
0602270,1,798,441,0.553
0602271,1,280,36,0.129
0602272,1,172,101,0.587
0602274,1,4149,1391,0.335
0602275,1,126,100,0.794
0602276,1,537,451,0.84
0602277,1,263,91,0.346
0602278,1,464,198,0.427
0602279,1,523,471,0.901
0602280,1,237,225,0.949
0602281,1,14,6,0.429
0602282,1,110,50,0.455
0602284,1,2217,288,0.13
0602285,1,169,115,0.68
0602286,1,586,367,0.626
0602287,1,430,213,0.495
0602288,1,675,272,0.403
0602289,1,239,208,0.87
0602290,1,944,196,0.208
0602291,1,263,221,0.84
0602292,1,376,305,0.811
0602293,1,659,219,0.332
0602294,1,130,68,0.523
0602295,1,182,95,0.522
0602296,1,246,150,0.61
0602297,1,186,115,0.618
0602298,1,369,84,0.228
0602299,1,313,133,0.425
0602300,1,296,275,0.929
0602301,1,192,143,0.745
0602302,1,113,97,0.858
0602303,1,407,279,0.686
0602304,1,143,56,0.392
0602305,1,345,84,0.243
0602306,1,233,80,0.343
0602307,1,343,298,0.869
0602308,1,348,333,0.957
0602309,1,998,296,0.297
0602310,22,7997,6092,0.762
0602311,1,95,49,0.516
0602312,1,420,36,0.086
0602313,1,1952,993,0.509
0602314,1,498,259,0.52
0602315,1,1974,1671,0.847
0602316,1,861,515,0.598
0602317,1,388,229,0.59
0602318,1,134,74,0.552
0602319,1,504,389,0.772
0602320,1,535,267,0.499
0602321,1,270,212,0.785
0602322,1,222,213,0.959
0602323,1,172,44,0.256
0602324,1,562,38,0.068
0602325,1,415,376,0.906
0602326,1,643,544,0.846
0602328,1,272,145,0.533
0602330,1,366,164,0.448
0602331,1,745,70,0.094
0602333,1,96,90,0.938
0602334,1,1364,578,0.424
0602335,1,346,332,0.96
0602336,1,440,147,0.334
0602337,1,61,23,0.377
0602338,1,182,121,0.665
0602339,1,98,79,0.806
0602340,1,690,424,0.614
0602341,1,422,137,0.325
0602342,1,2346,592,0.252
0602343,1,300,123,0.41
0602344,1,528,515,0.975
0602345,1,546,384,0.703
0602346,1,108,90,0.833
0602348,1,682,584,0.856
0602350,1,413,280,0.678
0602351,1,283,267,0.943
0602352,1,212,161,0.759
0602353,1,6697,3397,0.507
0602354,1,363,222,0.612
0602356,1,313,279,0.891
0602357,1,153,93,0.608
0602358,1,68,39,0.574
0602359,1,718,625,0.87
0602360,2,392,219,0.559
0602361,1,439,359,0.818
0602362,1,585,530,0.906
0602363,1,826,311,0.377
0602364,1,518,390,0.753
0602365,1,240,119,0.496
0602366,1,188,88,0.468
0602367,1,300,209,0.697
0602368,1,294,278,0.946
0602369,1,501,417,0.832
0602370,1,178,138,0.775
0602371,1,993,511,0.515
0602372,1,1142,587,0.514
0602374,1,598,429,0.717
0602375,1,127,89,0.701
0602376,1,621,258,0.415
0602377,1,297,251,0.845
0602378,1,405,144,0.356
0602379,1,578,396,0.685
0602380,1,168,146,0.869
0602381,1,292,96,0.329
0602383,1,350,328,0.937
0602384,1,500,434,0.868
0602385,1,540,144,0.267
0602386,1,368,300,0.815
0602387,1,421,153,0.363
0602388,1,1626,664,0.408
0602389,1,385,359,0.932
0602390,1,1503,730,0.486
0602392,1,415,50,0.12
0602393,1,332,299,0.901
0602395,1,1158,987,0.852
0602396,1,187,169,0.904
0602397,1,258,227,0.88
0602398,1,362,260,0.718
0602399,1,323,84,0.26
0602400,1,1798,690,0.384
0602401,1,304,49,0.161
0602403,1,585,375,0.641
0602405,1,469,229,0.488
0602406,1,628,309,0.492
0602407,1,471,420,0.892
0602408,1,123,91,0.74
0602410,1,541,55,0.102
0602411,1,665,389,0.585
0602412,1,238,90,0.378
0602413,1,497,477,0.96
0602414,1,238,92,0.387
0602415,1,1067,14,0.013
0602416,1,566,171,0.302
0602417,1,353,343,0.972
0602418,1,416,230,0.553
0602419,1,424,353,0.833
0602420,1,163,77,0.472
0602421,1,646,335,0.519
0602422,1,246,102,0.415
0602423,1,384,306,0.797
0602424,1,418,203,0.486
0602425,1,464,426,0.918
0602426,1,500,244,0.488
0602427,1,300,257,0.857
0602428,1,511,306,0.599
0602429,1,412,182,0.442
0602430,23,17463,14719,0.843
0602431,1,448,223,0.498
0602432,1,1817,1367,0.752
0602433,1,469,392,0.836
0602434,1,346,340,0.983
0602435,1,636,606,0.953
0602436,1,370,231,0.624
0602437,1,2920,2115,0.724
0602439,1,391,123,0.315
0602442,1,3751,3498,0.933
0602443,1,940,400,0.426
0602444,1,558,382,0.685
0602445,1,429,269,0.627
0602446,1,574,494,0.861
0602447,1,435,347,0.798
0602448,1,408,332,0.814
0602449,1,396,273,0.689
0602450,12,4009,1638,0.409
0602451,1,1032,746,0.723
0602452,1,449,307,0.684
0602453,1,498,455,0.914
0602454,1,795,721,0.907
0602455,1,239,182,0.762
0602456,1,323,250,0.774
0602457,1,423,301,0.712
0602458,1,791,180,0.228
0602459,1,164,148,0.902
0602460,1,2457,1089,0.443
0602461,1,497,455,0.915
0602462,1,404,178,0.441
0602463,1,159,115,0.723
0602464,1,455,450,0.989
0602465,1,1341,910,0.679
0602467,1,212,129,0.608
0602468,1,245,164,0.669
0602469,1,98,26,0.265
0602470,1,473,449,0.949
0602471,1,628,583,0.928
0602472,1,341,302,0.886
0602473,1,779,93,0.119
0602475,1,192,157,0.818
0602476,1,437,210,0.481
0602477,1,262,70,0.267
0602478,1,609,157,0.258
0602480,1,109,57,0.523
0602481,1,666,603,0.905
0602482,1,3827,1417,0.37
0602483,1,484,255,0.527
0602484,1,391,357,0.913
0602485,1,580,410,0.707
0602486,1,139,31,0.223
0602487,1,612,248,0.405
0602488,1,91,35,0.385
0602489,1,37,34,0.919
0602491,1,97,73,0.753
0602493,1,321,273,0.85
0602494,1,323,203,0.628
