district_id,school_id,school_name,school_type,school_level,enroll21_nces
2007320,200732001047,HOISINGTON HIGH,1-Regular school,High,215
3702250,370225000968,HOKE COUNTY HIGH,1-Regular school,High,1860
0101380,010138001662,HOKES BLUFF HIGH SCHOOL,1-Regular school,High,370
0403820,040382000298,HOLBROOK HIGH SCHOOL,1-Regular school,High,624
2506150,250615000878,HOLBROOK MIDDLE HIGH SCHOOL,1-Regular school,High,589
2007350,200735000757,HOLCOMB HIGH,1-Regular school,High,276
2914460,291446000678,HOLCOMB HIGH,1-Regular school,High,224
5507680,550768000886,HOLCOMBE HIGH,1-Regular school,High,103
2914490,291449000680,HOLDEN HIGH,1-Regular school,High,362
4014790,401479000694,HOLDENVILLE HS,1-Regular school,High,257
2714190,271419000733,HOLDINGFORD SECONDARY,1-Regular school,High,511
3171940,317194001074,HOLDREGE HIGH SCHOOL,1-Regular school,High,315
3904757,390475702919,HOLGATE HIGH SCHOOL,1-Regular school,High,240
4823370,482337002373,HOLLAND H S,1-Regular school,High,207
2618420,261842005512,HOLLAND HIGH SCHOOL,1-Regular school,High,1055
3614550,361455001205,HOLLAND HIGH SCHOOL,1-Regular school,High,245
3614580,361458001209,HOLLAND PATENT CENTRAL HIGH SCHOOL,1-Regular school,High,424
3614610,361461001213,HOLLEY JUNIOR SENIOR HIGH SCHOOL,1-Regular school,High,415
4823400,482340002375,HOLLIDAY H S,1-Regular school,High,324
4211940,421194005207,HOLLIDAYSBURG AREA SHS,1-Regular school,High,798
4700148,470014802081,HOLLIS F. PRICE MIDDLE COLLEGE,1-Regular school,High,109
4014850,401485000700,HOLLIS HS,1-Regular school,High,142
3303850,330385000170,HOLLIS-BROOKLINE HIGH SCHOOL,1-Regular school,High,817
2914550,291455000684,HOLLISTER HIGH,1-Regular school,High,477
0634140,063414005344,HOLLISTER HIGH,1-Regular school,High,3285
2506240,250624000894,HOLLISTON HIGH,1-Regular school,High,811
4703690,470369001517,HOLLOWAY HIGH SCHOOL,1-Regular school,High,135
2618450,261845005522,HOLLY HIGH SCHOOL,1-Regular school,High,1065
0101020,010102000381,HOLLY POND HIGH SCHOOL,1-Regular school,High,293
3704720,370472002847,HOLLY SPRINGS HIGH,1-Regular school,High,2359
2801950,280195000335,HOLLY SPRINGS HIGH SCHOOL,1-Regular school,High,305
1200180,120018000247,HOLLYWOOD HILLS HIGH SCHOOL,1-Regular school,High,1817
0622710,062271003088,HOLLYWOOD SENIOR HIGH,1-Regular school,High,1341
3407410,340741003850,HOLMDEL HIGH SCHOOL,1-Regular school,High,953
5506540,550654000706,HOLMEN HIGH,1-Regular school,High,1171
2800195,280019501488,HOLMES COUNTY CENTRAL HIGH SCHOOL,1-Regular school,High,742
1200900,120090001044,HOLMES COUNTY HIGH SCHOOL,1-Regular school,High,429
4833120,483312003701,HOLMES H S,1-Regular school,High,2599
2101350,210135002049,HOLMES HIGH SCHOOL,1-Regular school,High,828
5103900,510390001745,HOLSTON HIGH,1-Regular school,High,259
0103390,010339001282,HOLT HIGH SCHOOL,1-Regular school,High,403
2618480,261848005530,HOLT SENIOR HIGH SCHOOL,1-Regular school,High,1722
2007380,200738000657,HOLTON HIGH,1-Regular school,High,320
2618510,261851005536,HOLTON HIGH SCHOOL,1-Regular school,High,248
0617430,061743002185,HOLTVILLE HIGH,1-Regular school,High,538
0101290,010129000465,HOLTVILLE HIGH SCHOOL,1-Regular school,High,537
2506270,250627000900,HOLYOKE HIGH,1-Regular school,High,1566
0804710,080471000684,HOLYOKE SENIOR HIGH SCHOOL,1-Regular school,High,246
2101950,210195002284,HOME INSTRUCTION H.S.,1-Regular school,High,0
2101860,210186002272,HOMEBOUND SECONDARY,1-Regular school,High,1
1601470,160147000248,HOMEDALE HIGH SCHOOL,1-Regular school,High,366
2618540,261854005538,HOMER COMMUNITY HIGH SCHOOL,1-Regular school,High,315
2200450,220045000311,HOMER HIGH SCHOOL,1-Regular school,High,211
3172000,317200001083,HOMER HIGH SCHOOL,1-Regular school,High,191
0200390,020039000158,HOMER HIGH SCHOOL,1-Regular school,High,360
3614640,361464001217,HOMER SENIOR HIGH SCHOOL,1-Regular school,High,601
4213290,421329002331,HOMER-CENTER JSHS,1-Regular school,High,425
0614430,061443001697,HOMESTEAD HIGH,1-Regular school,High,2379
5509130,550913001085,HOMESTEAD HIGH,1-Regular school,High,1278
1800030,180003000002,HOMESTEAD HIGH SCHOOL,1-Regular school,High,2503
1200390,120039000593,HOMESTEAD SENIOR HIGH SCHOOL,1-Regular school,High,1955
0101760,010176000608,HOMEWOOD HIGH SCHOOL,1-Regular school,High,1223
1719560,171956002235,HOMEWOOD-FLOSSMOOR HIGH SCHOOL,1-Regular school,High,2831
4014970,401497000703,HOMINY HS,1-Regular school,High,167
5103420,510342001522,HONAKER HIGH,1-Regular school,High,456
4823430,482343002376,HONDO H S,1-Regular school,High,576
3501290,350129000360,HONDO HIGH,1-Regular school,High,65
3614700,361470001223,HONEOYE FALLS-LIMA SENIOR HIGH SCHOOL,1-Regular school,High,719
3614670,361467001221,HONEOYE MIDDLE/HIGH SCHOOL,1-Regular school,High,336
4224970,422497004295,HONESDALE HS,1-Regular school,High,726
4823460,482346002380,HONEY GROVE H S,1-Regular school,High,199
1500030,150003000034,HONOKAA HIGH & INTERMEDIATE SCHOOL,1-Regular school,High,644
1719620,171962002236,HONONEGAH CHD HIGH SCHOOL,1-Regular school,High,1968
4106510,410651000390,HOOD RIVER VALLEY HIGH SCHOOL,1-Regular school,High,1318
4015090,401509029763,HOOKER HS,1-Regular school,High,173
4823490,482349002382,HOOKS H S,1-Regular school,High,302
0619950,061995002390,HOOPA VALLEY HIGH,1-Regular school,High,263
1719660,171966002238,HOOPESTON AREA HIGH SCHOOL,1-Regular school,High,332
2501780,250178000021,HOOSAC VALLEY HIGH SCHOOL,1-Regular school,High,337
3614730,361473001227,HOOSIC VALLEY JUNIOR SENIOR HIGH SCHOOL,1-Regular school,High,435
3614760,361476001229,HOOSICK FALLS HIGH SCHOOL,1-Regular school,High,512
1800179,180017902601,HOOSIER COLLEGE AND CAREER ACADEMY,1-Regular school,High,676
0634320,063432005482,HOOVER HIGH,1-Regular school,High,2147
3904450,390445001417,HOOVER HIGH SCHOOL,1-Regular school,High,1465
1908970,190897000543,HOOVER HIGH SCHOOL,1-Regular school,High,1059
0100007,010000700251,HOOVER HIGH SCHOOL,1-Regular school,High,2766
3407440,340744005362,HOPATCONG HIGH SCHOOL,1-Regular school,High,499
2612930,261293008849,HOPE ACADEMIC ACADEMY,1-Regular school,High,49
2007440,200744001288,HOPE HIGH,1-Regular school,High,38
4400900,440090000224,HOPE HIGH SCHOOL,1-Regular school,High,949
0507840,050784000498,HOPE HIGH SCHOOL,1-Regular school,High,616
0803450,080345006391,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,1-Regular school,High,651
3800404,380040400901,HOPE PAGE HIGH SCHOOL,1-Regular school,High,64
2012260,201226001596,HOPE STREET CHARTER ACADEMY,1-Regular school,High,80
2506300,250630000915,HOPEDALE JR SR HIGH,1-Regular school,High,486
5101980,510198000867,HOPEWELL HIGH,1-Regular school,High,1187
3702970,370297002593,HOPEWELL HIGH SCHOOL,1-Regular school,High,1755
4212030,421203000675,HOPEWELL SHS,1-Regular school,High,622
3407530,340753003136,HOPEWELL VALLEY CENTRAL HIGH SCHOOL,1-Regular school,High,1097
3904970,390497003676,HOPEWELL-LOUDON LOCAL HIGH SCHOOL,1-Regular school,High,420
2505580,250558000813,HOPKINS ACADEMY,1-Regular school,High,258
2102860,210286001473,HOPKINS COUNTY CENTRAL HIGH SCHOOL,1-Regular school,High,819
2618570,261857005542,HOPKINS HIGH SCHOOL,1-Regular school,High,522
2714260,271426000613,HOPKINS SENIOR HIGH,1-Regular school,High,1611
2101150,210115000223,HOPKINSVILLE HIGH SCHOOL,1-Regular school,High,1091
2506330,250633000920,HOPKINTON HIGH,1-Regular school,High,1198
3303900,330390000177,HOPKINTON HIGH SCHOOL,1-Regular school,High,325
5303660,530366000564,HOQUIAM HIGH SCHOOL,1-Regular school,High,447
3606990,360699000488,HORACE GREELEY HIGH SCHOOL,1-Regular school,High,1175
5510740,551074001399,HORACE MANN HIGH,1-Regular school,High,442
0622710,062271014112,HORACE MANN UCLA COMMUNITY,1-Regular school,High,565
0507860,050786000502,HORATIO HIGH SCHOOL,1-Regular school,High,373
5506570,550657000712,HORICON HIGH SCHOOL,1-Regular school,High,213
5602760,560276000376,HORIZON ALTERNATIVE SCHOOL,1-Regular school,High,61
4814430,481443009224,HORIZON H S,1-Regular school,High,1587
0806900,080690001491,HORIZON HIGH SCHOOL,1-Regular school,High,2067
0405930,040593001084,HORIZON HIGH SCHOOL,1-Regular school,High,2083
0400225,040022501887,HORIZON HONORS SECONDARY SCHOOL,1-Regular school,High,714
3900040,390004002939,HORIZON SCIENCE ACAD CLEVELAND,1-Regular school,High,325
3900042,390004202978,HORIZON SCIENCE ACADEMY COLUMBUS,1-Regular school,High,541
3901366,390136605556,HORIZON SCIENCE ACADEMY DAYTON HIGH SCHOOL,1-Regular school,High,320
5512360,551236001620,HORLICK HIGH,1-Regular school,High,1365
4830390,483039008764,HORN H S,1-Regular school,High,3101
2801320,280132000190,HORN LAKE HIGH,1-Regular school,High,1324
3614820,361482001233,HORNELL JUNIOR-SENIOR HIGH SCHOOL,1-Regular school,High,696
3614850,361485001241,HORSEHEADS SENIOR HIGH SCHOOL,1-Regular school,High,1235
1601500,160150000831,HORSESHOE BEND MIDDLE/SR HIGH,1-Regular school,High,125
2007470,200747001042,HORTON HIGH,1-Regular school,High,143
5506600,550660000715,HORTONVILLE HIGH,1-Regular school,High,1214
3600084,360008400757,HOSTOS-LINCOLN ACADEMY OF SCIENCE,1-Regular school,High,570
5603310,560331000180,HOT SPRINGS COUNTY HIGH SCHOOL,1-Regular school,High,199
3502610,350261000593,HOT SPRINGS HIGH,1-Regular school,High,353
3014640,301464000449,HOT SPRINGS HIGH SCHOOL,1-Regular school,High,62
4634480,463448000288,HOT SPRINGS HIGH SCHOOL - 01,1-Regular school,High,250
0507890,050789000509,HOT SPRINGS WORLD CLASS HIGH SCHOOL,1-Regular school,High,748
2628890,262889006482,HOUGHTON CENTRAL HIGH SCHOOL,1-Regular school,High,456
2618600,261860005545,HOUGHTON LAKE JRSR HIGH SCHOOL,1-Regular school,High,532
2311160,231116000416,HOULTON HIGH SCHOOL,1-Regular school,High,376
0903600,090360000766,HOUSATONIC VALLEY REGIONAL HIGH SCHOOL,1-Regular school,High,315
3501320,350132000362,HOUSE HIGH,1-Regular school,High,27
4823640,482364011263,HOUSTON ACADEMY FOR INTERNATIONAL STUDIES,1-Regular school,High,499
4701920,470192001441,HOUSTON CO HIGH SCHOOL,1-Regular school,High,380
4701920,470192000313,HOUSTON COUNTY ADULT HIGH SCHOOL,1-Regular school,High,0
1302880,130288002179,HOUSTON COUNTY HIGH SCHOOL,1-Regular school,High,2006
0101770,010177000614,HOUSTON COUNTY HIGH SCHOOL,1-Regular school,High,330
4838730,483873004363,HOUSTON H S,1-Regular school,High,834
2914840,291484000688,HOUSTON HIGH,1-Regular school,High,330
4700151,470015102001,HOUSTON HIGH SCHOOL,1-Regular school,High,2013
2802010,280201000345,HOUSTON HIGH SCHOOL,1-Regular school,High,486
0200510,020051000586,HOUSTON HIGH SCHOOL,1-Regular school,High,379
3904979,390497903695,HOUSTON HIGH SCHOOL,1-Regular school,High,379
4823640,482364012211,HOUSTON MATH SCIENCE AND TECHNOLOGY CENTER,1-Regular school,High,2654
2714280,271428000749,HOUSTON SECONDARY,1-Regular school,High,212
4634600,463460000298,HOVEN HIGH SCHOOL - 01,1-Regular school,High,30
2400420,240042000738,HOWARD HIGH,1-Regular school,High,1828
1300420,130042003726,HOWARD HIGH SCHOOL,1-Regular school,High,1210
4600025,460002500305,HOWARD HIGH SCHOOL - 01,1-Regular school,High,106
2700123,270012300751,HOWARD LAKE-WAVERLY-WINSTED SEC.,1-Regular school,High,332
5506660,550666000721,HOWARDS GROVE HIGH,1-Regular school,High,277
4823670,482367002622,HOWE H S,1-Regular school,High,357
4015120,401512000709,HOWE HS,1-Regular school,High,214
2618720,261872005550,HOWELL HIGH SCHOOL,1-Regular school,High,2081
3405610,340561003800,HOWELL HIGH SCHOOL,1-Regular school,High,2094
3100183,310018301090,HOWELLS SENIOR HIGH SCHOOL,1-Regular school,High,152
3905016,390501603855,HOWLAND HIGH SCHOOL,1-Regular school,High,791
2007530,200753000966,HOXIE HIGH,1-Regular school,High,206
0507990,050799000518,HOXIE HIGH SCHOOL,1-Regular school,High,392
3600100,360010005534,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,1-Regular school,High,390
3100179,310017902189,HTRS HIGH SCHOOL,1-Regular school,High,95
4823730,482373002626,HUBBARD H S,1-Regular school,High,210
1709930,170993000889,HUBBARD HIGH SCHOOL,1-Regular school,High,1904
3904542,390454202209,HUBBARD HIGH SCHOOL,1-Regular school,High,649
2618810,261881005556,HUDSON AREA JRSR HIGH SCHOOL,1-Regular school,High,443
3614970,361497001254,HUDSON FALLS HIGH SCHOOL,1-Regular school,High,683
4823790,482379002631,HUDSON H S,1-Regular school,High,804
5506690,550669000729,HUDSON HIGH,1-Regular school,High,1832
2506390,250639000926,HUDSON HIGH,1-Regular school,High,872
3905002,390500203804,HUDSON HIGH SCHOOL,1-Regular school,High,1540
1201530,120153001583,HUDSON HIGH SCHOOL,1-Regular school,High,1232
1914340,191434000857,HUDSON HIGH SCHOOL,1-Regular school,High,359
3614940,361494001249,HUDSON HIGH SCHOOL,1-Regular school,High,463
3600077,360007706193,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,1-Regular school,High,373
5506690,550669003129,HUDSON VIRTUAL CHARTER SCHOOL,1-Regular school,High,2
5309270,530927001569,HUDSON'S BAY HIGH SCHOOL,1-Regular school,High,1184
2618840,261884005563,HUDSONVILLE HIGH SCHOOL,1-Regular school,High,1487
0629270,062927004519,HUENEME HIGH,1-Regular school,High,2400
0101920,010192000717,HUEYTOWN HIGH SCHOOL,1-Regular school,High,1136
0100390,010039000141,HUFFMAN HIGH SCHOOLMAGNET,1-Regular school,High,1139
3700030,370003000202,HUGH M CUMMINGS HIGH,1-Regular school,High,910
4823850,482385002637,HUGHES SPRINGS H S,1-Regular school,High,324
3904375,390437505521,HUGHES STEM HIGH SCHOOL,1-Regular school,High,996
4208490,420849006364,HUGHESVILLE JSHS,1-Regular school,High,758
0600060,060006002212,HUGHSON HIGH,1-Regular school,High,768
4015210,401521000713,HUGO HS,1-Regular school,High,298
2007560,200756000057,HUGOTON HIGH,1-Regular school,High,298
2007560,200756001965,HUGOTON LEARNING ACADEMY,1-Regular school,High,14
5103240,510324002083,HUGUENOT HIGH,1-Regular school,High,1208
4015240,401524029639,HULBERT JR-SR HS (SR),1-Regular school,High,189
2506420,250642000930,HULL HIGH,1-Regular school,High,262
4823880,482388002640,HULL-DAISETTA H S,1-Regular school,High,139
0622710,062271012711,HUMANITAS ACAD OF ART AND TECH AT ESTEBAN E. TORRES HIGH #4,1-Regular school,High,415
0622710,062271013579,HUMANITIES AND ARTS (HARTS) ACADEMY OF LOS ANGELES,1-Regular school,High,385
0400108,040010803162,HUMANITIES AND SCIENCES ACADEMY ARIZONA,1-Regular school,High,0
0400107,040010701590,HUMANITIES AND SCIENCES HIGH SCHOOL - PHOENIX,1-Regular school,High,0
3600077,360007702914,HUMANITIES PREPARATORY ACADEMY,1-Regular school,High,258
2915300,291530000697,HUMANSVILLE HIGH,1-Regular school,High,88
4823910,482391002646,HUMBLE H S,1-Regular school,High,2734
2007590,200759000247,HUMBOLDT HIGH SCHOOL,1-Regular school,High,349
1914370,191437000859,HUMBOLDT HIGH SCHOOL,1-Regular school,High,480
2733840,273384001598,HUMBOLDT HIGH SCHOOL,1-Regular school,High,1103
4701950,470195000636,HUMBOLDT JUNIOR/SENIOR HIGH SCHOOL,1-Regular school,High,449
4703180,470318001320,HUME - FOGG HIGH,1-Regular school,High,907
2915330,291533000699,HUME HIGH,1-Regular school,High,74
3172150,317215001094,HUMPHREY JR-SR HIGH SCHOOL,1-Regular school,High,116
2802040,280204001041,HUMPHREYS COUNTY HIGH SCHOOL,1-Regular school,High,395
5401560,540156001123,HUNDRED HIGH SCHOOL,1-Regular school,High,110
4900360,490036000898,HUNTER HIGH,1-Regular school,High,2489
3701620,370162000691,HUNTER HUSS HIGH,1-Regular school,High,1058
4503910,450391000196,HUNTER-KINARD-TYLER HIGH,1-Regular school,High,238
3615060,361506001259,HUNTER-TANNERSVILLE MIDDLE SCHOOL HIGH SCHOOL,1-Regular school,High,153
3407590,340759003006,HUNTERDON CENTRAL REGIONAL HIGH SCHOOL DISTRICT,1-Regular school,High,2648
4703180,470318001961,HUNTERS LANE HIGH,1-Regular school,High,1335
4212090,421209002305,HUNTINGDON AREA SHS,1-Regular school,High,515
4702010,470201000646,HUNTINGDON HIGH SCHOOL,1-Regular school,High,401
0618060,061806002230,HUNTINGTON BEACH HIGH,1-Regular school,High,2945
4824000,482400002654,HUNTINGTON H S,1-Regular school,High,468
3615090,361509001263,HUNTINGTON HIGH SCHOOL,1-Regular school,High,1451
3904950,390495003615,HUNTINGTON HIGH SCHOOL,1-Regular school,High,293
2200300,220030000169,HUNTINGTON HIGH SCHOOL,1-Regular school,High,1013
5400180,540018000860,HUNTINGTON HIGH SCHOOL,1-Regular school,High,1731
1804710,180471000786,HUNTINGTON NORTH HIGH SCHOOL,1-Regular school,High,1478
0622710,062271003098,HUNTINGTON PARK SENIOR HIGH,1-Regular school,High,1483
2400150,240015001342,HUNTINGTOWN HIGH SCHOOL,1-Regular school,High,1398
1719830,171983002247,HUNTLEY HIGH SCHOOL,1-Regular school,High,3064
3014700,301470000452,HUNTLEY PROJECT HIGH SCHL,1-Regular school,High,228
4824030,482403002658,HUNTSVILLE H S,1-Regular school,High,1734
0508130,050813000538,HUNTSVILLE HIGH SCHOOL,1-Regular school,High,605
0101800,010180000631,HUNTSVILLE HIGH SCHOOL,1-Regular school,High,1849
5100510,510051000200,HURLEY HIGH,1-Regular school,High,224
2915390,291539000701,HURLEY HIGH,1-Regular school,High,93
5506750,550675000733,HURLEY HIGH,1-Regular school,High,306
3904413,390441301063,HURON HIGH SCHOOL,1-Regular school,High,503
2618930,261893005567,HURON HIGH SCHOOL,1-Regular school,High,815
2602820,260282004032,HURON HIGH SCHOOL,1-Regular school,High,1617
4635480,463548000313,HURON HIGH SCHOOL - 01,1-Regular school,High,740
5401200,540120000926,HURRICANE HIGH SCHOOL,1-Regular school,High,1305
1300360,130036004365,HURRICANE TRANSITION ACADEMY,1-Regular school,High,27
5506780,550678000738,HUSTISFORD HIGH,1-Regular school,High,201
3605850,360585000311,HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL,1-Regular school,High,1147
2007620,200762000544,HUTCHINSON HIGH SCHOOL,1-Regular school,High,1418
2714970,271497000756,HUTCHINSON SENIOR HIGH,1-Regular school,High,927
1719920,171992002249,HUTSONVILLE HIGH SCHOOL,1-Regular school,High,99
4824100,482410002686,HUTTO H S,1-Regular school,High,2406
3172210,317221001096,HYANNIS HIGH SCHOOL,1-Regular school,High,67
3702280,370228003025,HYDE ACADEMY,1-Regular school,High,185
1709930,170993000893,HYDE PARK ACADEMY HIGH SCHOOL,1-Regular school,High,818
4000032,400003202286,HYDRO-EAKLY HS,1-Regular school,High,135
3014760,301476000454,HYSHAM HIGH SCHOOL,1-Regular school,High,7
5103000,510300001250,I.C. NORCOM HIGH,1-Regular school,High,1105
2915420,291542000703,IBERIA HIGH,1-Regular school,High,312
0601731,060173111358,ICEF VIEW PARK PREPARATORY HIGH,1-Regular school,High,442
3615210,361521001279,ICHABOD CRANE SENIOR HIGH SCHOOL,1-Regular school,High,515
4110040,411004000975,IDA B. WELLS-BARNETT HIGH SCHOOL,1-Regular school,High,1540
2619050,261905005587,IDA HIGH SCHOOL,1-Regular school,High,437
1201080,120108003965,IDA S. BAKER HIGH SCHOOL,1-Regular school,High,1721
4015370,401537000723,IDABEL HS,1-Regular school,High,377
1600180,160018000350,IDAHO CITY HIGH SCHOOL,1-Regular school,High,160
1600148,160014800993,IDAHO CONNECTS ONLINE SCHOOL,1-Regular school,High,133
1601530,160153000262,IDAHO FALLS SENIOR HIGH SCHOOL,1-Regular school,High,1171
1602100,160210001071,IDAHO FINE ARTS ACADEMY,1-Regular school,High,198
1600171,160017101069,IDAHO TECHNICAL CAREER ACADEMY,1-Regular school,High,291
0800018,080001801742,IDALIA JUNIOR-SENIOR HIGH SCHOOL,1-Regular school,High,92
4824120,482412002688,IDALOU H S,1-Regular school,High,298
4800211,480021112683,IDEA BROWNSVILLE COLLEGE PREPARATORY,1-Regular school,High,743
4800211,480021112829,IDEA CARVER COLLEGE PREPARATORY,1-Regular school,High,744
4800211,480021111282,IDEA COLLEGE PREP,1-Regular school,High,739
4800211,480021112495,IDEA COLLEGE PREP WESLACO,1-Regular school,High,790
4800211,480021112306,IDEA COLLEGE PREPARATORY ALAMO,1-Regular school,High,753
4800211,480021112150,IDEA COLLEGE PREPARATORY MISSION,1-Regular school,High,793
4800211,480021112390,IDEA COLLEGE PREPARATORY PHARR,1-Regular school,High,797
4800211,480021112164,IDEA COLLEGE PREPARATORY SAN BENITO,1-Regular school,High,758
4800211,480021112040,IDEA COLLEGE PREPARATORY SAN JUAN,1-Regular school,High,759
4800211,480021112500,IDEA EDINBURG COLLEGE PREPARATORY,1-Regular school,High,743
