district_id,district,high_schools,hs_with_ap,pct_hs_with_ap,d_ap_enroll,d_ap_enroll_latinx,d_ap_enroll_native,d_ap_enroll_asian,d_ap_enroll_hawpi,d_ap_enroll_black,d_ap_enroll_white,d_ap_enroll_twoplus,d_hs_enroll,d_hs_enroll_latinx,d_hs_enroll_native,d_hs_enroll_asian,d_hs_enroll_hawpi,d_hs_enroll_black,d_hs_enroll_white,d_hs_enroll_twoplus,pct_ap_enroll_d,pct_latinx_ap_enroll_d,pct_native_ap_enroll_d,pct_asian_ap_enroll_d,pct_hawpi_ap_enroll_d,pct_black_ap_enroll_d,pct_white_ap_enroll_d,pct_twoplus_ap_enroll_d,schools,schools_with_oos,pct_oos_d,pct_latinx_oos_d,pct_native_oos_d,pct_asian_oos_d,pct_hawpi_oos_d,pct_black_oos_d,pct_white_oos_d,pct_twoplus_oos_d
3620610,New York Mills Union Free School District,1,1,1,28,1,0,1,0,0,25,1,163,6,0,3,0,8,142,5,0.17,0.17,NA,0.33,NA,0,0.18,0.2,2,2,0.02,0.08,0,0,0,0,0.01,0
3620640,Newark Central School District,1,1,1,130,20,0,1,0,6,101,2,607,101,2,4,0,58,439,16,0.21,0.2,0,0.25,NA,0.1,0.23,0.12,5,5,0.03,0.05,0,0,NA,0.07,0.03,0.03
3620670,Newark Valley Central School District,1,1,1,38,1,0,1,0,0,35,1,428,9,0,2,1,0,411,5,0.09,0.11,NA,0.5,0,NA,0.09,0.2,3,3,0,0,NA,0,0,NA,0,0.06
3620700,Newburgh City School District,1,1,1,650,288,3,32,0,103,216,8,3431,1817,10,86,4,824,650,67,0.19,0.16,0.3,0.37,0,0.12,0.33,0.12,12,12,0,0,0,0,0,0,0,0
3620760,Newfane Central School District,1,1,1,87,1,0,0,1,0,83,2,460,9,0,0,1,4,434,11,0.19,0.11,NA,NA,1,0,0.19,0.18,3,3,0.01,0,0,0,0,0,0.01,0
3620790,Newfield Central School District,1,1,1,0,0,0,0,0,0,0,0,231,7,3,0,0,16,191,15,0,0,0,NA,NA,0,0,0,3,3,0,0,0,NA,NA,0,0,0
3620820,Niagara Falls City School District,1,1,1,278,23,3,11,0,36,184,21,1985,161,59,49,0,694,803,204,0.14,0.14,0.05,0.22,NA,0.05,0.23,0.1,11,11,0.01,0.01,0,0,0,0.01,0.01,0.01
3620850,Niagara-Wheatfield Central School District,1,1,1,307,3,10,8,0,4,271,11,1183,38,72,25,0,34,961,57,0.26,0.08,0.14,0.32,NA,0.12,0.28,0.19,6,6,0.02,0.05,0,0,0,0.1,0.02,0.03
3620880,Niskayuna Central School District,1,1,1,316,13,0,82,1,7,201,12,1357,79,1,213,2,58,954,46,0.23,0.16,0,0.38,0.5,0.12,0.21,0.26,8,8,0,0,0,0,0,0,0,0
3620910,North Babylon Union Free School District,1,1,1,354,85,1,36,0,67,161,4,1444,386,7,85,3,394,548,23,0.25,0.22,0.14,0.42,0,0.17,0.29,0.17,7,7,0.01,0,0.09,0,0,0.02,0,0.01
3620970,North Collins Central School District,1,1,1,16,0,0,0,0,0,16,0,240,10,3,0,0,0,225,2,0.07,0,0,NA,NA,NA,0.07,0,2,2,0,0,0,0,NA,0,0,0
3621180,North Salem Central School District,1,1,1,166,18,0,7,0,3,132,6,584,86,1,16,0,16,444,23,0.28,0.21,0,0.44,NA,0.19,0.3,0.26,2,2,0,0,0,0,NA,0,0,0
3621210,North Syracuse Central School District,2,2,1,729,15,0,45,0,9,635,25,3177,147,13,114,0,170,2543,199,0.23,0.1,0,0.39,NA,0.05,0.25,0.13,10,10,0.01,0,0.02,0.01,NA,0.05,0.01,0.03
3621240,North Tonawanda City School District,1,1,1,181,2,2,3,0,1,172,1,1019,39,7,12,1,16,922,17,0.18,0.05,0.29,0.25,0,0.06,0.19,0.06,6,6,0.01,0.01,0,0,0,0.04,0.01,0.01
3621260,Northern Adirondack Central School District,1,1,1,27,0,0,0,0,0,27,0,408,2,0,0,0,0,405,0,0.07,0,NA,NA,NA,NA,0.07,NA,2,2,0.01,0,NA,0,NA,0,0.01,0
3621270,Northport-East Northport Union Free School District,1,1,1,526,40,0,23,0,3,445,15,1763,191,1,54,1,14,1461,44,0.3,0.21,0,0.43,0,0.21,0.3,0.34,9,9,0,0,0,0.01,0,0.03,0,0
3621300,Northville Central School District,1,1,1,0,0,0,0,0,0,0,0,259,11,0,4,0,0,231,11,0,0,NA,0,NA,NA,0,0,2,2,0.01,0,NA,0,NA,0,0.01,0
3621330,Norwich City School District,1,1,1,17,0,0,0,0,1,16,0,509,19,1,4,1,22,454,5,0.03,0,0,0,0,0.05,0.04,0,4,4,0.02,0.02,0,0,0.2,0.07,0.02,0
3621360,Norwood-Norfolk Central School District,1,1,1,54,1,2,0,0,0,51,0,327,3,4,3,0,0,312,2,0.17,0.33,0.5,0,NA,NA,0.16,0,3,3,0.01,0,0,0,NA,NA,0.01,0
3621450,Dalton-Nunda Central School District (Keshequa),1,1,1,12,0,0,0,0,0,12,0,277,4,0,0,0,2,268,3,0.04,0,NA,NA,NA,0,0.04,0,3,3,0.01,0.12,NA,NA,NA,0,0.01,0
3621480,Nyack Union Free School District,1,1,1,482,38,0,41,2,58,341,2,866,211,2,60,3,168,391,30,0.56,0.18,0,0.68,0.67,0.35,0.87,0.07,5,5,0,0,0,0,0,0,0,0
3621510,Oakfield-Alabama Central School District,1,1,1,0,0,0,0,0,0,0,0,419,18,0,1,0,2,393,3,0,0,NA,0,NA,0,0,0,2,2,0.01,0,NA,0,NA,0,0.01,0
3621570,Oceanside Union Free School District,2,2,1,484,79,1,29,1,7,357,10,1781,376,1,62,3,32,1260,44,0.27,0.21,1,0.47,0.33,0.22,0.28,0.23,10,10,0,0,0,0,0,0,0.01,0.01
3621630,Odessa-Montour Central School District,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA
3621660,Ogdensburg City School District,1,1,1,57,0,0,2,0,0,55,0,740,3,0,3,0,2,730,2,0.08,0,NA,0.67,NA,0,0.08,0,3,3,0.01,0,NA,0,NA,0,0.01,0
3621720,Olean City School District,1,1,1,0,0,0,0,0,0,0,0,716,24,6,18,0,40,580,47,0,0,0,0,NA,0,0,0,4,4,0.01,0.03,0,0,0,0.03,0.01,0.03
3621780,Oneonta City School District,1,1,1,50,1,0,4,0,2,43,0,490,42,0,19,0,40,389,6,0.1,0.02,NA,0.21,NA,0.05,0.11,0,5,5,0.01,0,0,0,0,0.01,0,0.04
3621810,Onondaga Central School District,1,1,1,66,2,2,3,0,1,56,2,365,16,14,4,0,50,258,20,0.18,0.12,0.14,0.75,NA,0.02,0.22,0.1,3,3,0.03,0.07,0,0,NA,0.06,0.02,0.07
3621840,Onteora Central School District,1,1,1,46,2,0,2,0,0,40,2,412,58,2,8,0,8,302,36,0.11,0.03,0,0.25,NA,0,0.13,0.06,5,5,0,0,0,0,NA,0,0.01,0
3621900,Orchard Park Central School District,1,1,1,428,12,0,9,0,3,396,8,1417,30,1,23,2,6,1332,18,0.3,0.4,0,0.39,0,0.5,0.3,0.44,6,6,0,0,0,0,0,0,0,0
3621960,Oriskany Central School District,1,1,1,44,0,0,0,0,0,43,1,261,10,1,1,0,0,243,5,0.17,0,0,0,NA,NA,0.18,0.2,2,2,0.01,0,0,0,NA,NA,0.01,0.07
3622020,Ossining Union Free School District,1,1,1,383,178,0,31,1,34,125,14,1561,942,1,72,3,184,324,41,0.25,0.19,0,0.43,0.33,0.18,0.39,0.34,6,6,0,0,0,0,0,0.01,0,0.01
3622050,Oswego City School District,1,1,1,167,0,0,6,0,4,155,2,1127,68,4,9,0,18,1000,31,0.15,0,0,0.67,NA,0.22,0.16,0.06,7,7,0,0,0,0,0,0.02,0,0
3622140,South Seneca Central School District,1,1,1,0,0,0,0,0,0,0,0,337,8,1,4,0,10,316,3,0,0,0,0,NA,0,0,0,2,2,0.03,0,1,0,NA,0,0.03,0
3622170,Owego-Apalachin Central School District,1,1,1,52,1,0,0,0,0,50,1,578,13,1,3,2,10,546,8,0.09,0.08,0,0,0,0,0.09,0.12,4,4,0,0,0,0,0,0,0,0
3622260,Oxford Academy And Central School District,1,1,1,0,0,0,0,0,0,0,0,193,8,5,0,1,0,171,4,0,0,0,NA,0,NA,0,0,3,3,0.01,0,0,NA,0,0,0.01,0.11
3622290,Oyster Bay-East Norwich Central School District,1,1,1,184,27,1,10,0,4,135,7,713,205,3,28,0,20,441,18,0.26,0.13,0.33,0.36,NA,0.2,0.31,0.39,3,3,0,0.01,0,0,NA,0,0,0
3622380,Palmyra-Macedon Central School District,1,1,1,163,10,0,0,0,1,151,1,600,33,2,1,1,8,543,13,0.27,0.3,0,0,0,0.12,0.28,0.08,4,4,0.01,0.03,0,0,0,0.08,0.01,0
3622410,Panama Central School District,1,1,1,0,0,0,0,0,0,0,0,200,7,0,1,0,0,189,3,0,0,NA,0,NA,NA,0,0,2,2,0,0,0,0,NA,NA,0,0
3622440,Parishville-Hopkinton Central School District,1,1,1,0,0,0,0,0,0,0,0,184,1,1,1,0,0,181,0,0,0,0,0,NA,NA,0,NA,2,2,0,0,0,0,NA,NA,0,NA
3622470,Patchogue-Medford Union Free School District,1,1,1,572,145,1,28,0,21,362,15,2383,1040,3,60,7,108,1119,48,0.24,0.14,0.33,0.47,0,0.19,0.32,0.31,11,11,0.01,0.01,0,0.01,0,0.03,0.01,0.01
3622500,Pavilion Central School District,1,1,1,30,1,0,0,0,0,29,0,356,12,0,1,0,4,341,0,0.08,0.08,NA,0,NA,0,0.09,NA,2,2,0,0,0,0,NA,0,0,0
3622530,Pawling Central School District,1,1,1,113,7,0,2,0,1,102,1,383,77,0,7,0,4,291,2,0.3,0.09,NA,0.29,NA,0.25,0.35,0.5,3,3,0.01,0.01,NA,0.06,NA,0,0.01,0
3622560,Pearl River Union Free School District,1,1,1,247,12,0,25,0,2,205,3,992,145,1,56,0,30,763,8,0.25,0.08,0,0.45,NA,0.07,0.27,0.38,5,5,0,0,0,0,NA,0.02,0,0
3622650,Peekskill City School District,1,1,1,164,119,0,5,0,29,11,0,935,680,0,12,0,190,53,10,0.18,0.17,NA,0.42,NA,0.15,0.21,0,5,5,0.01,0.01,0,0,NA,0.01,0,0.01
3622680,Pelham Union Free School District,1,1,1,186,21,0,17,0,6,129,13,907,156,0,48,2,60,586,57,0.21,0.13,NA,0.35,0,0.1,0.22,0.23,6,6,0,0,0,0.01,0,0.01,0,0
3622710,Penfield Central School District,1,1,1,349,9,1,15,0,8,302,14,1372,74,4,33,0,72,1130,57,0.25,0.12,0.25,0.45,NA,0.11,0.27,0.25,6,6,0,0.01,0,0,0,0,0,0.01
3622740,Penn Yan Central School District,1,1,1,52,1,0,1,0,0,47,3,409,16,1,3,0,0,375,13,0.13,0.06,0,0.33,NA,NA,0.13,0.23,3,3,0,0,0,0,0,0,0,0
3622770,Perry Central School District,1,1,1,0,0,0,0,0,0,0,0,357,28,0,4,1,2,314,8,0,0,NA,0,0,0,0,0,2,2,0.01,0.02,NA,0,0,0,0.01,0
3622830,Peru Central School District,1,1,1,148,1,0,1,0,4,142,0,548,3,4,3,1,10,519,11,0.27,0.33,0,0.33,0,0.4,0.27,0,3,3,0,0,0,0,0,0,0,0
3622890,Phelps-Clifton Springs Central School District,1,1,1,92,3,0,4,0,0,84,1,482,35,0,6,0,8,426,11,0.19,0.09,NA,0.67,NA,0,0.2,0.09,4,4,0,0,NA,0,NA,0,0.01,0
3622920,Phoenix Central School District,1,1,1,106,1,0,4,0,0,101,0,496,4,0,4,0,2,473,12,0.21,0.25,NA,1,NA,0,0.21,0,3,3,0.01,0.05,0,0,NA,0,0.01,0.02
3623010,Pine Bush Central School District,1,1,1,145,16,0,17,0,17,95,0,1597,351,3,34,1,214,968,36,0.09,0.05,0,0.5,0,0.08,0.1,0,7,7,0,0,0,0,0,0,0,0
3623040,Pine Plains Central School District,1,1,1,31,2,0,1,0,0,26,2,504,64,1,3,0,2,402,32,0.06,0.03,0,0.33,NA,0,0.06,0.06,3,3,0,0,0,0,NA,0,0,0
3623070,Pine Valley Central School District (South Dayton),1,1,1,37,0,0,0,0,0,37,0,227,7,3,0,0,2,210,6,0.16,0,0,NA,NA,0,0.18,0,2,2,0.01,0,0,NA,NA,0,0.01,0
3623160,Pittsford Central School District,2,2,1,905,43,1,141,1,12,665,42,1939,118,1,238,1,60,1421,97,0.47,0.36,1,0.59,1,0.2,0.47,0.43,9,9,0,0,0,0,0,0,0,0
3623190,Plainedge Union Free School District,1,1,1,215,11,0,15,0,1,188,0,874,66,1,34,0,8,762,5,0.25,0.17,0,0.44,NA,0.12,0.25,0,5,5,0.01,0,0,0,NA,0.08,0.01,0
3623220,Plainview-Old Bethpage Central School District,1,1,1,389,12,0,126,1,0,250,0,1558,88,1,389,1,0,1063,14,0.25,0.14,0,0.32,1,NA,0.24,0,7,7,0,0,0,0,0,0,0,0
3623280,Plattsburgh City School District,1,1,1,159,1,0,11,0,4,143,0,575,9,3,19,1,38,498,3,0.28,0.11,0,0.58,0,0.11,0.29,0,5,5,0.01,0,0,0,0,0.03,0.01,0
3623310,Pleasantville Union Free School District,1,1,1,253,15,0,15,0,6,213,4,580,65,0,32,0,10,457,12,0.44,0.23,NA,0.47,NA,0.6,0.47,0.33,3,3,0,0,0,0,NA,0,0,0
3623370,Poland Central School District,1,1,1,0,0,0,0,0,0,0,0,266,6,1,1,0,0,249,9,0,0,0,0,NA,NA,0,0,2,2,0.03,0,0,0,NA,NA,0.03,0
3623430,Port Byron Central School District,1,1,1,62,2,0,0,0,0,59,1,362,12,0,1,0,0,338,7,0.17,0.17,NA,0,NA,NA,0.17,0.14,2,2,0.02,0.05,NA,0,NA,NA,0.02,0
3623460,Port Chester-Rye Union Free School District,1,1,1,303,220,0,11,0,7,65,0,1529,1255,3,21,0,52,196,2,0.2,0.18,0,0.52,NA,0.13,0.33,0,6,6,0,0,0,0,0,0,0,0
3623490,Port Jefferson Union Free School District,1,1,1,121,4,3,19,0,0,86,9,384,32,3,61,0,2,269,17,0.32,0.12,1,0.31,NA,0,0.32,0.53,3,3,0.01,0.01,0,0,NA,0,0.01,0.06
3623520,Port Jervis City School District,1,1,1,0,0,0,0,0,0,0,0,714,108,3,9,0,94,489,36,0,0,0,0,NA,0,0,0,4,4,0.01,0,0,0,0,0.02,0.02,0.02
3623580,Port Washington Union Free School District,1,1,1,714,50,1,109,1,4,535,14,1592,317,1,173,2,30,1011,57,0.45,0.16,1,0.63,0.5,0.13,0.53,0.25,7,7,0,0,0,0,0,0,0,0
3623640,Portville Central School District,1,1,1,0,0,0,0,0,0,0,0,488,3,0,1,0,0,463,20,0,0,NA,0,NA,NA,0,0,2,2,0,0,0,0,NA,0,0,0
3623670,Potsdam Central School District,1,1,1,0,0,0,0,0,0,0,0,425,11,1,10,1,10,394,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
3623760,Poughkeepsie City School District,1,1,1,163,71,0,4,2,71,9,6,1206,434,1,10,4,650,75,60,0.14,0.16,0,0.4,0.5,0.11,0.12,0.1,8,6,0,0,0,0,0,0,0,0
3623880,Pulaski Central School District,1,1,1,82,0,0,0,0,0,82,0,554,6,3,4,0,4,536,0,0.15,0,0,0,NA,0,0.15,NA,2,2,0.01,0,0,0,NA,0,0.01,0
3624000,Putnam Valley Central School District,1,1,1,187,32,0,9,0,11,128,7,544,134,4,13,0,18,367,9,0.34,0.24,0,0.69,NA,0.61,0.35,0.78,3,3,0.01,0,0,0,0,0,0.01,0.02
3624030,Queensbury Union Free School District,1,1,1,67,1,0,2,0,0,64,0,1049,33,1,15,1,20,965,17,0.06,0.03,0,0.13,0,0,0.07,0,4,4,0.01,0.01,0,0,0,0.04,0.01,0.03
3624090,Randolph Central School District,1,1,1,0,0,0,0,0,0,0,0,393,10,20,1,0,2,343,17,0,0,0,0,NA,0,0,0,2,2,0,0,0,0,NA,0,0,0
3624150,Ravena-Coeymans-Selkirk Central School District,1,1,1,75,3,0,0,0,3,64,5,539,41,0,4,1,22,434,35,0.14,0.07,NA,0,0,0.14,0.15,0.14,4,4,0.01,0.01,0,0,0,0.01,0.01,0.01
3624210,Red Creek Central School District,1,1,1,21,0,0,0,0,0,21,0,241,6,0,0,1,4,232,0,0.09,0,NA,NA,0,0,0.09,NA,3,3,0.01,0,0,0,0,0.33,0.01,0
3624240,Red Hook Central School District,1,1,1,166,5,1,9,0,2,148,1,629,60,2,18,0,18,528,4,0.26,0.08,0.5,0.5,NA,0.11,0.28,0.25,4,4,0,0,0,0,0,0,0,0
3624270,Manchester-Shortsville Central School District (Red Jacket),1,1,1,47,0,0,2,0,0,44,1,240,12,0,2,0,0,216,10,0.2,0,NA,1,NA,NA,0.2,0.1,3,3,0,0,0,0,NA,0,0,0
3624360,Remsen Central School District,1,1,1,16,0,0,0,0,0,15,1,196,4,0,1,0,2,188,2,0.08,0,NA,0,NA,0,0.08,0.5,2,2,0.02,0,NA,0,NA,0,0.02,0
3624450,Rensselaer City School District,1,1,1,0,0,0,0,0,0,0,0,468,44,0,55,0,62,269,38,0,0,NA,0,NA,0,0,0,2,2,0,0,NA,0,NA,0,0,0
3624480,Rhinebeck Central School District,1,1,1,115,8,0,2,0,1,103,1,326,25,0,7,1,2,284,7,0.35,0.32,NA,0.29,0,0.5,0.36,0.14,3,3,0,0,0,0,0,0,0,0
3624570,Richfield Springs Central School District,1,1,1,0,0,0,0,0,0,0,0,190,5,0,0,0,4,178,2,0,0,NA,NA,NA,0,0,0,2,2,0,0,NA,NA,NA,0,0,0
3624630,Blind Brook-Rye Union Free School District,1,1,1,178,7,0,16,1,1,144,9,430,21,0,24,3,0,353,28,0.41,0.33,NA,0.67,0.33,1,0.41,0.32,3,3,0,0,0,0,0,0,0,0
3624690,Riverhead Central School District,1,1,1,307,101,0,5,1,14,186,0,1938,1031,6,18,2,190,687,8,0.16,0.1,0,0.28,0.5,0.07,0.27,0,7,7,0.01,0.02,0,0,0,0.03,0.01,0.01
3624750,Rochester City School District,10,10,1,654,170,0,36,0,328,119,1,6971,2030,15,210,5,4082,725,42,0.09,0.08,0,0.17,0,0.08,0.16,0.02,45,45,0,0,0,0,0,0,0,0
3624780,Rockville Centre Union Free School District,1,1,1,186,12,0,3,0,8,159,4,1063,152,0,27,0,58,785,28,0.17,0.08,NA,0.11,NA,0.14,0.2,0.14,7,7,0,0,NA,0,NA,0,0,0
3624840,Rocky Point Union Free School District,1,1,1,216,22,0,8,1,2,180,3,956,130,0,17,1,20,768,23,0.23,0.17,NA,0.47,1,0.1,0.23,0.13,4,4,0.01,0.01,0,0.03,0,0,0.01,0.02
3624900,Rome City School District,1,1,1,314,7,0,7,1,15,283,1,1553,118,2,23,3,166,1226,23,0.2,0.06,0,0.3,0.33,0.09,0.23,0.04,9,9,0.01,0.02,0.09,0,0,0.02,0.01,0.02
3624960,Rondout Valley Central School District,1,1,1,36,2,0,4,0,0,30,0,613,38,3,13,1,28,530,5,0.06,0.05,0,0.31,0,0,0.06,0,5,5,0.01,0.01,0,0,0,0,0,0.03
3624990,Roosevelt Union Free School District,1,1,1,124,77,0,0,0,47,0,0,1002,615,0,6,0,388,0,2,0.12,0.13,NA,0,NA,0.12,NA,0,5,5,0,0,NA,0,0,0,0,0
3625050,Roslyn Union Free School District,1,1,1,521,23,0,107,1,7,382,1,1026,82,0,183,1,30,726,6,0.51,0.28,NA,0.58,1,0.23,0.53,0.17,5,5,0.01,0.01,0,0,0,0.05,0,0.02
3625140,Royalton-Hartland Central School District,1,1,1,57,1,0,0,0,0,56,0,380,13,2,3,1,2,350,8,0.15,0.08,0,0,0,0,0.16,0,3,3,0,0,0,0,0,0,0,0
3625170,Rush-Henrietta Central School District,1,1,1,437,16,2,83,0,60,266,10,1263,90,4,163,1,194,740,46,0.35,0.18,0.5,0.51,0,0.31,0.36,0.22,9,9,0,0.01,0,0,0,0,0,0
3625260,Rye City School District,1,1,1,581,28,0,39,0,8,492,14,1000,64,2,62,0,16,832,21,0.58,0.44,0,0.63,NA,0.5,0.59,0.67,5,5,0,0,0,0,0,0,0,0
3625290,Rye Neck Union Free School District,1,1,1,193,19,0,6,1,5,154,8,480,108,0,25,2,14,305,22,0.4,0.18,NA,0.24,0.5,0.36,0.5,0.36,4,4,0,0,0,0,0,0,0,0
3625320,Florida Union Free School District,1,1,1,0,0,0,0,0,0,0,0,420,125,0,10,1,34,252,6,0,0,NA,0,0,0,0,0,2,2,0,0,NA,0,0,0.02,0,0
3625350,Sachem Central School District,2,2,1,1154,116,2,143,3,19,864,7,4183,681,5,279,9,136,3010,64,0.28,0.17,0.4,0.51,0.33,0.14,0.29,0.11,15,15,0.01,0.01,0,0,0,0.02,0.01,0.01
3625380,Sag Harbor Union Free School District,1,1,1,38,6,0,0,0,0,32,0,528,126,0,13,0,16,374,0,0.07,0.05,NA,0,NA,0,0.09,NA,2,2,0,0,NA,0,NA,0,0,NA
3625440,Salamanca City School District,1,1,1,17,1,6,0,0,0,9,1,449,27,173,0,0,2,231,15,0.04,0.04,0.03,NA,NA,0,0.04,0.07,3,3,0.01,0,0.01,0,0,0,0,0
3625470,Salem Central School District,1,1,1,33,1,0,0,0,1,31,0,243,10,1,0,0,4,230,0,0.14,0.1,0,NA,NA,0.25,0.13,NA,2,2,0,0,0,NA,NA,0,0,0
3625500,Salmon River Central School District,1,1,1,34,1,18,0,0,0,15,0,445,8,290,0,0,0,139,8,0.08,0.12,0.06,NA,NA,NA,0.11,0,4,4,0.01,0.04,0,NA,NA,NA,0.01,0
3625650,Sandy Creek Central School District,1,1,1,0,0,0,0,0,0,0,0,203,2,0,3,0,2,194,2,0,0,NA,0,NA,0,0,0,3,3,0,0,0,0,0,0,0,0
3625740,Saranac Lake Central School District,1,1,1,40,0,0,0,0,0,38,2,373,4,0,0,0,6,355,7,0.11,0,NA,NA,NA,0,0.11,0.29,4,4,0,0,NA,0,NA,0,0,0
3625770,Saratoga Springs City Sd,1,1,1,604,0,0,27,1,8,568,0,1964,80,1,49,1,30,1734,67,0.31,0,0,0.55,1,0.27,0.33,0,8,8,0.01,0.02,0,0,0,0,0,0.01
3625800,Saugerties Central School District,1,1,1,146,12,0,10,0,4,118,2,743,103,2,18,0,8,577,34,0.2,0.12,0,0.56,NA,0.5,0.2,0.06,6,6,0,0.01,0,0,0,0.03,0,0
3625920,Sayville Union Free School District,1,1,1,289,26,0,13,0,1,238,11,968,73,1,20,0,12,850,15,0.3,0.36,0,0.65,NA,0.08,0.28,0.73,5,5,0,0,0,0,0,0,0,0
3625950,Scarsdale Union Free School District,1,1,1,0,0,0,0,0,0,0,0,1506,116,1,270,0,22,1013,80,0,0,0,0,NA,0,0,0,7,7,0,0,0,0,NA,0,0,0
3625980,Schalmont Central School District,1,1,1,40,2,0,2,0,2,32,2,600,36,4,12,0,20,512,26,0.07,0.06,0,0.17,NA,0.1,0.06,0.08,3,3,0.01,0.02,0,0.03,0,0.03,0.01,0.03
3626010,Schenectady City School District,1,1,1,0,0,0,0,0,0,0,0,2758,540,8,628,3,948,599,66,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0
3626070,Schodack Central School District,1,1,1,75,4,0,0,0,1,70,0,409,17,0,2,0,4,372,13,0.18,0.24,NA,0,NA,0.25,0.19,0,2,2,0.01,0,NA,0,NA,0,0.01,0
3626100,Schoharie Central School District,1,1,1,18,0,0,0,0,1,16,1,457,12,0,0,0,6,429,13,0.04,0,NA,NA,NA,0.17,0.04,0.08,2,2,0.02,0.04,NA,0,NA,0.1,0.02,0
3626160,Schuylerville Central School District,1,1,1,52,1,0,0,0,1,50,0,479,13,0,4,1,4,454,3,0.11,0.08,NA,0,0,0.25,0.11,0,3,3,0.01,0,0,0,0,0,0.01,0
3626310,Scotia-Glenville Central School District,1,1,1,155,2,0,2,0,2,149,0,813,28,1,7,5,42,736,7,0.19,0.07,0,0.29,0,0.05,0.2,0,6,6,0,0.01,0,0,0,0,0,0
3626370,North Shore Central School District,1,1,1,323,20,2,18,0,1,269,13,812,75,5,45,1,4,652,30,0.4,0.27,0.4,0.4,0,0.25,0.41,0.43,5,5,0.01,0,0,0,0,0,0.01,0
3626400,Seaford Union Free School District,1,1,1,329,27,0,11,0,0,286,5,693,80,0,19,0,4,577,11,0.47,0.34,NA,0.58,NA,0,0.5,0.45,4,4,0.01,0.02,0,0,0,0,0.01,0
3626430,Seneca Falls Central School District,1,1,1,45,3,0,2,0,0,39,1,383,26,2,7,0,8,320,15,0.12,0.12,0,0.29,NA,0,0.12,0.07,4,4,0.02,0,0,0,0,0,0.01,0.14
3626520,Sewanhaka Central High School District,5,5,1,2207,322,1,679,27,471,690,17,8000,1677,13,1954,48,1772,2448,97,0.28,0.19,0.08,0.35,0.56,0.27,0.28,0.18,5,5,0,0,0,0,0,0,0,0
3626640,Shelter Island Union Free School District,1,1,1,38,8,0,0,0,2,27,1,230,58,2,4,0,6,153,8,0.17,0.14,0,0,NA,0.33,0.18,0.12,1,1,0.01,0,0,0,NA,0,0.01,0.12
3626670,Shenendehowa Central School District,1,1,1,558,19,0,140,0,11,369,19,3137,199,0,336,6,78,2391,131,0.18,0.1,NA,0.42,0,0.14,0.15,0.15,12,12,0,0.01,NA,0,0,0.01,0,0.01
3626700,Sherburne-Earlville Central School District,1,1,1,26,0,0,1,0,0,25,0,368,3,0,2,0,4,359,1,0.07,0,NA,0.5,NA,0,0.07,0,3,3,0.01,0.06,0,0,NA,0,0.01,0
3626730,Sherman Central School District,1,1,1,15,0,0,0,0,0,13,2,189,5,2,0,0,0,179,3,0.08,0,0,NA,NA,NA,0.07,0.67,2,2,0,0,0,0,NA,0,0,0
3626760,Sherrill City School District,1,1,1,163,0,0,2,1,0,156,4,542,9,3,3,2,4,513,10,0.3,0,0,0.67,0.5,0,0.3,0.4,5,5,0.01,0,0,0,0,0,0.01,0
3626840,Shoreham-Wading River Central School District,1,1,1,277,12,0,13,0,3,247,2,738,50,0,20,0,6,653,5,0.38,0.24,NA,0.65,NA,0.5,0.38,0.4,4,4,0,0,NA,0,NA,0,0,0
3626850,Sidney Central School District,1,1,1,0,0,0,0,0,0,0,0,298,23,0,4,0,4,258,9,0,0,NA,0,NA,0,0,0,3,3,0.03,0.01,NA,0,NA,0,0.03,0.02
3626880,Silver Creek Central School District,1,1,1,49,1,4,0,0,1,42,1,309,35,30,2,0,2,226,13,0.16,0.03,0.13,0,NA,0.5,0.19,0.08,3,3,0,0.01,0,0,NA,0,0,0
3626940,Skaneateles Central School District,1,1,1,328,7,0,10,0,0,306,5,458,10,0,10,0,4,431,5,0.72,0.7,NA,1,NA,0,0.71,1,4,4,0.01,0,NA,0,0,0,0.01,0
3627000,Cheektowaga-Sloan Union Free School District,1,1,1,81,7,1,4,0,3,65,1,385,21,3,11,0,32,306,11,0.21,0.33,0.33,0.36,NA,0.09,0.21,0.09,4,4,0.01,0.02,0,0,NA,0.03,0.01,0.01
3627060,Smithtown Central School District,2,2,1,1113,72,2,91,0,15,917,16,2915,275,6,157,5,48,2390,38,0.38,0.26,0.33,0.58,0,0.31,0.38,0.42,12,12,0,0.01,0,0,0,0.01,0,0.01
3627120,Sodus Central School District,1,1,1,0,0,0,0,0,0,0,0,418,95,2,0,0,52,251,26,0,0,0,NA,NA,0,0,0,3,3,0.01,0.02,0,0,NA,0.01,0.01,0.02
3627150,Solvay Union Free School District,1,1,1,0,0,0,0,0,0,0,0,481,54,9,7,1,40,326,39,0,0,0,0,0,0,0,0,3,3,0.01,0,0,0,0,0.03,0,0
